Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
48400	-209.766587280447	3	3	2
48500	-212.951520526235	3	2	1
48600	-219.29138407433	4	1	1
48700	-217.091738109767	6	6	1
48800	-214.242409296669	5	4	1
48900	-222.194688572681	8	3	1
49000	-218.556186824321	6	6	0
49100	-217.788528124025	6	2	0
49200	-220.295929718517	6	2	1
49300	-220.859374360286	6	4	2
49400	-218.807634754734	5	3	2
49500	-215.287504353003	4	7	1
49600	-218.952139936561	7	3	1
49700	-211.305501638785	4	2	3
49800	-218.85011061575	4	5	1
49900	-221.386747094023	7	4	1
50000	-222.579047754706	7	4	1
50100	-209.848836764828	4	5	1
50200	-216.533630538525	5	2	1
50300	-222.195710438666	6	2	1
50400	-215.868285384277	4	2	1
50500	-214.762312930745	4	1	1
50600	-222.231473758339	6	3	0
50700	-228.164312215479	7	2	2
50800	-211.964649602601	5	4	1
50900	-217.99196896082	5	1	2
51000	-219.535705751328	6	2	2
51100	-210.405751622516	4	3	1
51200	-211.463947625249	5	4	1
51300	-213.415039225143	4	6	2
51400	-213.42098100231	4	5	1
51500	-218.396439033356	4	4	1
51600	-221.353824655155	6	6	2
51700	-220.709448083136	5	2	1
51800	-230.841037508604	6	6	3
51900	-223.62853582806	8	3	1
52000	-217.237744892544	4	1	0
52100	-222.136939396692	6	3	1
52200	-216.473916966506	5	1	1
52300	-218.002105805334	6	4	1
52400	-212.077382052429	4	4	1
52500	-218.426056726981	4	4	1
52600	-222.696232136114	6	5	0
52700	-219.695251999056	5	3	0
52800	-220.865103231197	8	2	1
52900	-220.859820988014	7	1	1
53000	-236.756929191872	9	4	1
53100	-223.708838579341	7	2	2
53200	-211.656892410783	4	3	1
53300	-216.093253615963	3	5	2
53400	-211.442680510194	3	3	2
53500	-222.015332993	4	4	2
53600	-216.638584456136	5	2	2
53700	-215.327851577457	6	1	1
53800	-225.31665150873	5	3	1
53900	-213.558272803613	4	2	0
54000	-218.886090035823	7	6	1
54100	-208.19092003117	3	4	2
54200	-208.359278487181	3	2	2
54300	-209.92011703492	3	2	2
54400	-213.247690564005	3	3	2
54500	-212.91610919822	3	3	3
54600	-215.04552446181	4	1	2
54700	-222.098347601573	3	6	2
54800	-222.128542216529	5	5	2
54900	-221.334167686826	5	2	2
55000	-224.960297777796	7	2	1
55100	-221.833544333874	6	4	1
55200	-221.815160651949	4	2	1
55300	-220.045354791139	5	2	2
55400	-218.610850291775	6	4	2
55500	-235.351632059562	10	2	0
55600	-235.871214602558	10	2	0
55700	-235.993779658803	8	3	1
55800	-218.350415107982	4	2	1
55900	-220.006492509227	4	3	1
56000	-220.435879113207	4	5	1
56100	-215.71660603819	4	1	1
56200	-224.2347795617	6	2	2
56300	-219.643799019282	5	4	1
56400	-218.884123645454	5	3	1
56500	-217.955896870407	6	3	1
56600	-206.443213732695	3	3	2
56700	-224.20747911459	6	2	1
56800	-225.938808495782	8	2	1
56900	-225.898108435012	8	2	2
57000	-214.122795271697	5	3	0
57100	-215.448004370759	5	1	1
57200	-215.380890864106	4	4	1
57300	-219.923895838986	5	2	1
57400	-221.090050006331	6	3	0
57500	-223.041928071679	5	6	2
57600	-214.100059056429	5	3	1
57700	-223.147564627837	7	4	1
57800	-215.593807832733	4	1	2
57900	-228.741919806074	7	5	1
58000	-221.367047602907	5	3	1
58100	-212.090902442014	4	2	2
58200	-212.215332202168	4	3	3
58300	-210.255219848706	3	3	2
58400	-213.411074575273	5	4	1
58500	-212.97021764714	5	1	1
58600	-218.137062191571	6	6	1
58700	-220.195817961752	5	3	3
58800	-218.748598281208	5	5	2
58900	-207.69537178733	4	3	1
59000	-221.470779528151	6	3	1
59100	-219.711590536454	5	3	1
59200	-213.455302789224	6	1	1
59300	-209.791301276225	4	2	3
59400	-221.648952166878	4	2	3
59500	-213.012046221623	4	2	1
59600	-217.809595955076	4	3	1
59700	-223.874735240864	7	1	1
59800	-214.684461186931	5	2	2
59900	-212.990403405092	3	3	3
60000	-216.424457661269	3	6	1
60100	-217.001959941867	4	8	2
60200	-217.138876521168	3	2	2
60300	-219.976007959019	2	2	2
60400	-215.111972994957	2	2	2
60500	-219.303087733072	4	4	3
60600	-218.754165047952	3	3	2
60700	-218.338391315864	6	2	1
60800	-224.097893520306	5	3	2
60900	-233.85051141749	6	6	1
61000	-216.281455823503	4	6	1
61100	-228.675514822413	6	5	0
61200	-219.059060602159	5	3	1
61300	-212.714184512943	4	2	1
61400	-220.876778038377	5	2	1
61500	-229.267910968428	7	2	1
61600	-216.299654805631	4	3	1
61700	-223.988086480945	4	5	2
61800	-215.589393643266	4	6	1
61900	-214.923237148958	4	3	1
62000	-227.566225043811	7	2	1
62100	-219.816692795625	5	2	1
62200	-228.29182251648	5	1	2
62300	-230.792628787754	6	3	1
62400	-221.150390593188	5	7	2
62500	-215.215910720459	3	3	2
62600	-216.528251888073	3	3	3
62700	-214.427210454741	3	4	2
62800	-234.826125023417	6	5	2
62900	-217.217800753487	5	4	1
63000	-231.712721030532	6	4	1
63100	-216.900996315268	2	4	2
63200	-215.780428193372	3	4	2
63300	-223.636397867359	5	6	1
63400	-216.688307741693	4	5	1
63500	-216.760622865052	6	2	1
63600	-208.904891609644	4	3	1
63700	-210.281932992216	4	2	1
63800	-214.614445460844	5	2	1
63900	-214.777321873957	6	2	1
64000	-212.248109624714	5	1	0
64100	-207.867533621988	4	3	1
64200	-210.683737762915	5	2	1
64300	-213.746720288836	4	3	0
64400	-219.357610058773	7	3	1
64500	-221.984712659659	7	4	2
64600	-225.842234466686	5	5	2
64700	-220.440952134868	7	2	0
64800	-216.14847798448	4	5	0
64900	-219.377472377736	6	5	1
65000	-230.26667145999	10	3	1
65100	-220.162496357704	7	1	1
65200	-229.055797801938	7	4	2
65300	-227.116236284588	6	4	1
65400	-208.85631125217	4	2	1
65500	-219.507273670931	5	2	2
65600	-222.74725787562	6	2	1
65700	-213.782646110765	3	4	1
65800	-226.929985000617	3	3	2
65900	-217.132685005415	4	1	2
66000	-217.841671080317	3	3	2
66100	-224.759390410477	4	4	2
66200	-216.016676729153	5	2	1
66300	-217.742948139261	6	1	1
66400	-217.814627081027	3	3	2
66500	-212.991012593604	3	3	2
66600	-210.600046427842	3	4	2
66700	-215.195347768301	4	4	2
66800	-211.762783390356	4	2	2
66900	-217.582448918954	4	3	3
67000	-210.603025413371	4	1	2
67100	-218.283798258554	5	2	1
67200	-215.67491287325	4	4	1
67300	-211.700842529603	5	2	0
67400	-220.736229207844	6	3	0
67500	-212.13449204944	4	4	0
67600	-211.145097115789	4	4	0
67700	-215.375813149734	5	2	2
67800	-216.104847354867	6	3	0
67900	-210.951134872732	5	3	1
68000	-222.67630860419	4	1	1
68100	-217.968063070061	3	1	2
68200	-216.890043725042	3	3	1
68300	-220.505997591742	3	1	1
68400	-218.116280706295	4	2	1
68500	-228.643720447544	8	4	1
68600	-218.904790565204	4	1	0
68700	-222.987119842774	5	1	0
68800	-213.040317375949	5	3	1
68900	-228.9356766852	6	1	2
69000	-229.754927534305	5	6	1
69100	-216.991061321938	3	1	2
69200	-214.835185932903	2	2	2
69300	-213.014034754036	3	4	1
69400	-225.750223572888	7	2	1
69500	-219.972952903317	4	6	0
69600	-217.349239495304	4	4	1
69700	-215.785707146891	4	4	1
69800	-223.703827740226	4	4	1
69900	-224.667287969367	6	5	1
70000	-216.612843620451	3	2	1
70100	-228.807159927324	6	4	0
70200	-221.777725775692	7	3	1
70300	-216.537584138588	3	2	2
70400	-222.262574042519	3	5	2
70500	-228.040149236837	5	4	2
70600	-219.801833637393	6	5	2
70700	-222.051891205542	4	4	1
70800	-215.42774374285	5	4	1
70900	-218.750652992419	6	2	2
71000	-219.920887453152	4	3	2
71100	-212.579629389679	4	3	3
71200	-216.235555959328	5	3	2
71300	-211.616181590254	4	3	2
71400	-216.782073300442	6	3	1
71500	-229.315888354859	5	8	1
71600	-223.79586182747	7	2	3
71700	-218.102198431324	5	1	2
71800	-217.964348760259	7	1	1
71900	-218.794477499951	6	3	1
72000	-208.084109334925	5	3	1
72100	-214.791784426611	6	4	1
72200	-220.581798844092	8	3	1
72300	-216.919269813445	4	1	3
72400	-219.826694667374	3	4	1
72500	-211.785646188277	3	3	1
72600	-220.98227480481	4	6	1
72700	-216.159903010567	6	3	2
72800	-218.403209100547	7	1	1
72900	-219.517299396113	5	1	1
73000	-215.085782852423	4	5	1
73100	-223.88999800171	8	5	1
73200	-215.271091410359	5	3	1
73300	-215.939823615062	5	6	1
73400	-222.824236314899	6	5	1
73500	-213.205993664628	4	1	3
73600	-214.721325683055	4	2	2
73700	-224.456425575687	4	2	4
73800	-223.235112064847	6	2	2
73900	-228.164169732521	8	2	0
74000	-224.88355934015	6	5	0
74100	-218.699904753508	6	2	0
74200	-210.876635508112	4	4	0
74300	-214.812240093225	4	3	0
74400	-210.350880316358	4	3	0
74500	-227.389581852597	7	5	0
74600	-221.151036703988	5	2	0
74700	-227.000281728891	4	5	0
74800	-216.43542936971	3	1	1
74900	-217.667640770697	3	1	1
75000	-219.77941372175	6	2	1
75100	-214.060060918687	4	5	1
75200	-231.809049883156	6	2	1
75300	-221.332623279025	5	3	1
75400	-221.658781228687	4	1	2
75500	-219.446801117456	5	5	1
75600	-219.331800033848	4	1	2
75700	-223.830787665294	5	3	0
75800	-217.808865844	4	1	1
75900	-228.693828214751	6	1	1
76000	-217.825125201451	4	2	2
76100	-216.746754557945	2	4	3
76200	-217.002788050086	3	2	3
76300	-214.6431648291	2	2	2
76400	-216.383099258308	3	3	1
76500	-215.062697801515	3	3	0
76600	-218.004569128982	5	2	0
76700	-221.675134967606	6	3	2
76800	-221.465098582919	6	4	0
76900	-224.003011158879	5	4	1
77000	-215.882407040293	4	3	1
77100	-223.798410900078	5	3	0
77200	-220.646725395612	3	3	2
77300	-219.175977201514	4	3	1
77400	-220.686438578692	4	1	1
77500	-220.624899610496	5	4	2
77600	-228.774919063099	5	3	2
77700	-220.34330919244	4	3	2
77800	-219.274594195247	3	4	2
77900	-226.79110485914	7	1	1
78000	-221.522616142558	6	2	1
78100	-212.735842542249	4	3	1
78200	-216.966755496213	5	2	2
78300	-218.70731682024	4	3	2
78400	-219.913878205907	4	3	2
78500	-215.306664188725	5	5	2
78600	-216.143337869814	6	3	2
78700	-215.293880703337	4	1	2
78800	-219.28245780172	4	5	2
78900	-223.139490079961	6	1	1
79000	-212.673745603846	3	1	2
79100	-212.318192538762	3	2	2
79200	-206.413004736818	3	2	2
79300	-212.848621313843	3	3	3
79400	-213.965929134293	3	2	3
79500	-211.452804742848	4	6	2
79600	-220.410049133557	5	3	2
79700	-224.079076976346	7	4	0
79800	-218.799894889957	5	3	1
79900	-222.581542194158	7	2	0
80000	-219.71852490398	6	3	0
80100	-216.851879728917	5	2	1
80200	-224.135731648751	7	1	2
80300	-218.639033501455	6	4	1
80400	-211.516654508047	4	5	1
80500	-226.055247871331	3	5	3
80600	-220.391527963131	5	2	1
80700	-216.640970771109	4	2	1
80800	-219.622928904339	4	5	1
80900	-218.549618155004	4	2	2
81000	-218.438879858468	5	4	2
81100	-218.57402167971	5	4	2
81200	-218.358054648158	6	4	0
81300	-224.96875806821	5	4	2
81400	-212.96122435021	5	1	0
81500	-219.880476820439	6	2	0
81600	-214.513005962927	5	2	1
81700	-220.993735767674	6	1	0
81800	-219.518235199058	7	4	0
81900	-228.548298008416	8	3	1
82000	-225.350419168687	5	3	1
