Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
32400	-215.786246403747	5	5	1
32500	-224.772488748965	5	3	3
32600	-215.900815956816	5	4	5
32700	-217.724584137018	4	2	4
32800	-227.471418221936	6	3	3
32900	-217.668524827216	3	4	4
33000	-212.756613949366	3	4	4
33100	-227.455674734507	7	6	2
33200	-215.237423531342	5	2	1
33300	-217.877272373596	5	2	1
33400	-224.467107136571	4	4	4
33500	-214.673323968136	5	4	1
33600	-229.760644539392	6	4	2
33700	-215.692163644323	6	1	1
33800	-216.989523768881	4	1	3
33900	-218.718094112747	5	1	2
34000	-219.545357188701	6	3	4
34100	-212.573511504989	5	4	3
34200	-213.439574980547	4	3	2
34300	-219.686375840728	7	3	1
34400	-222.624978595659	7	4	2
34500	-219.640102490949	6	1	2
34600	-228.360217036185	7	3	0
34700	-222.151726643547	6	2	1
34800	-226.974405756729	5	5	2
34900	-220.880573445466	3	4	0
35000	-224.094702317198	5	2	0
35100	-228.020674778456	6	5	3
35200	-220.228013010627	3	5	1
35300	-226.357296293264	3	3	4
35400	-219.434760323293	2	4	5
35500	-218.804922727968	6	2	2
35600	-221.014169523462	7	5	0
35700	-213.427790664488	5	3	0
35800	-224.72093004067	6	1	2
35900	-224.450211997115	6	3	1
36000	-210.00455827886	4	2	1
36100	-226.610877612419	3	7	3
36200	-214.574304672991	5	3	0
36300	-215.943498014216	5	4	0
36400	-227.012711132876	5	5	2
36500	-220.46486951333	8	2	2
36600	-225.595920320552	6	3	2
36700	-229.395969545593	4	6	3
36800	-217.198489973131	3	2	4
36900	-221.247175502001	2	2	3
37000	-219.703785083597	3	4	3
37100	-232.680649256492	4	5	2
37200	-223.215952568159	4	2	1
37300	-227.479138648836	5	1	3
37400	-227.492665345282	5	6	0
37500	-220.264291446412	4	3	1
37600	-230.483475673713	6	1	4
37700	-220.446961253537	4	2	2
37800	-228.332899504359	6	4	1
37900	-217.993968353339	3	2	1
38000	-219.231219400718	4	3	1
38100	-216.104304845581	4	3	0
38200	-227.926777836384	7	2	1
38300	-224.77042959652	4	5	1
38400	-226.003434978923	2	1	5
38500	-232.469911132816	4	5	3
38600	-216.336534229289	5	4	2
38700	-227.751157606343	6	3	1
38800	-215.615184592099	4	2	3
38900	-218.676063586099	7	2	1
39000	-218.799868985111	6	2	2
39100	-222.043984718161	7	1	2
39200	-217.848403090136	3	2	5
39300	-216.433743497015	5	3	1
39400	-212.983982182001	4	5	1
39500	-220.680930809042	5	3	3
39600	-216.722015908917	5	1	1
39700	-225.130572234349	6	2	2
39800	-227.536202523574	6	2	2
39900	-222.96721047125	3	4	2
40000	-224.64920179196	4	5	2
40100	-222.901099711814	6	2	2
40200	-223.454489987343	8	2	1
40300	-223.975876737682	6	2	1
40400	-218.407117470863	5	1	2
40500	-220.749972273624	3	6	3
40600	-219.807320674177	5	3	2
40700	-222.818576029947	5	9	3
40800	-224.078182697124	6	4	2
40900	-221.70349110105	4	1	5
41000	-213.590196307617	5	4	1
41100	-225.866683916509	7	1	2
41200	-224.574289377885	7	2	0
41300	-217.86569681251	6	1	0
41400	-224.989986345675	6	2	2
41500	-214.177761376469	5	3	1
41600	-225.647439915194	4	5	1
41700	-221.33687716001	5	2	1
41800	-222.977183967287	4	3	3
41900	-223.731306355193	6	4	1
42000	-222.708226963527	3	3	2
42100	-218.034998091676	3	4	1
42200	-222.049560720581	4	3	3
42300	-217.730246929678	4	5	1
42400	-226.89283230731	5	4	1
42500	-225.576401003851	5	4	2
42600	-229.52898199104	6	2	1
42700	-226.360418283537	5	3	2
42800	-223.81382790826	5	2	2
42900	-227.59455116308	6	3	1
43000	-230.876804485918	4	4	1
43100	-221.012799838578	4	2	0
43200	-221.819901744013	4	2	2
43300	-221.595933777358	5	2	3
43400	-212.579574364601	5	2	1
43500	-215.470100567178	5	2	0
43600	-216.375658887787	5	2	0
43700	-219.353460665422	5	2	3
43800	-225.564302030775	7	2	2
43900	-218.595827258193	5	4	1
44000	-228.313353029916	6	2	2
44100	-227.230919095102	5	6	3
44200	-220.354118315393	4	3	2
44300	-224.579497716533	6	6	1
44400	-226.620827149727	6	3	2
44500	-223.494202536125	6	2	2
44600	-220.350563202797	6	2	1
44700	-229.576193977936	4	3	3
44800	-225.087045210552	7	3	0
44900	-228.85496997934	7	3	0
45000	-216.254680572538	4	2	1
45100	-224.509839450979	4	7	3
45200	-227.216789288456	7	4	1
45300	-214.868485356023	4	3	1
45400	-212.682093011071	5	5	2
45500	-224.569527241671	3	3	2
45600	-222.525889981466	6	1	1
45700	-222.152083765716	5	6	2
45800	-226.440759491788	6	3	2
45900	-219.944143653388	6	3	1
46000	-215.902771229847	5	3	1
46100	-222.286714691874	6	7	2
46200	-215.335825603448	5	1	0
46300	-220.179892508367	7	3	2
46400	-215.172656210759	5	3	1
46500	-225.399913757354	6	4	5
46600	-222.347225401653	5	4	0
46700	-213.764816635509	4	4	0
46800	-228.782129176436	7	2	2
46900	-217.141072723341	4	5	2
47000	-219.143016556316	7	2	1
47100	-218.722024233217	7	4	1
47200	-214.991042409159	4	3	2
47300	-220.424483585381	6	3	1
47400	-220.252365966663	5	3	2
47500	-221.280315567501	6	5	1
47600	-222.414827225818	5	3	0
47700	-225.77995681665	3	6	1
47800	-219.634386992349	5	2	0
47900	-223.959002713257	6	4	3
48000	-218.360037081022	5	2	0
48100	-223.870079316219	5	5	2
48200	-223.532641641537	4	2	3
48300	-225.432129789462	4	3	0
48400	-228.004722841833	6	2	0
48500	-216.005554853668	4	5	2
48600	-225.773962688358	5	3	2
48700	-213.890698840648	4	3	2
48800	-229.839470633248	7	5	1
48900	-221.619426024067	5	1	3
49000	-224.577701395563	3	4	3
49100	-220.650721520226	3	7	2
49200	-218.854981573368	4	6	3
49300	-215.919745050888	4	2	1
49400	-221.922003565587	4	2	3
49500	-216.563833877528	4	3	3
49600	-219.249470495723	7	7	1
49700	-222.20666923619	6	1	2
49800	-216.637113265731	3	5	3
49900	-212.207654525749	5	4	1
50000	-229.740749471525	8	5	1
50100	-221.526299488623	7	5	2
50200	-224.528621302362	6	3	1
50300	-216.760782199674	6	4	0
50400	-230.064253232222	7	2	2
50500	-222.349345922168	7	4	2
50600	-207.751131699121	4	3	1
50700	-218.042979021842	7	2	0
50800	-222.791886627633	5	5	4
50900	-213.569845321242	5	6	0
51000	-209.635156415135	4	5	3
51100	-216.664415588607	3	1	3
51200	-220.954290684702	4	3	2
51300	-219.193874838058	3	3	3
51400	-223.049927494447	4	4	3
51500	-222.879608185759	4	3	1
51600	-213.909879916146	5	2	2
51700	-228.636836142856	9	4	2
51800	-217.631569879444	4	4	3
51900	-219.773351986673	5	3	2
52000	-225.152135447673	6	3	2
52100	-218.32123435783	7	2	1
52200	-212.467131995536	4	5	0
52300	-213.55834016638	4	1	0
52400	-224.140399246168	6	4	0
52500	-219.02095664434	4	2	3
52600	-214.503078826318	5	3	1
52700	-221.123842746143	7	5	2
52800	-213.099140830799	4	2	1
52900	-217.576874855605	6	1	1
53000	-216.183642294874	5	3	2
53100	-215.966156269479	5	2	2
53200	-215.63490020258	5	2	0
53300	-221.022492223976	7	2	1
53400	-219.380640010544	6	5	2
53500	-223.442107124409	4	7	3
53600	-217.589237474963	5	2	2
53700	-222.722452395912	6	2	2
53800	-221.475694692065	6	3	1
53900	-218.746949653327	6	3	1
54000	-226.30547524137	7	3	0
54100	-224.735197810446	4	3	2
54200	-215.491685987846	4	3	1
54300	-216.44251450106	5	3	2
54400	-223.572254992709	6	4	2
54500	-221.881996973976	7	3	2
54600	-213.823175683774	4	3	3
54700	-219.318994518427	6	3	1
54800	-214.61462712397	5	4	1
54900	-212.443513900753	5	2	1
55000	-220.371424795519	5	3	2
55100	-224.994331631369	6	4	0
55200	-215.565530735836	4	2	2
55300	-227.613440245478	8	4	2
55400	-214.943473993335	4	3	3
55500	-219.136929346759	5	4	2
55600	-213.685937825927	6	3	1
55700	-226.139826357641	5	3	2
55800	-221.169758921026	5	2	2
55900	-220.213026639634	5	3	2
56000	-218.759068493756	5	3	1
56100	-220.249137207418	5	5	3
56200	-230.7225689973	6	1	1
56300	-216.000329205652	5	4	3
56400	-222.790958766382	6	1	2
56500	-223.457258397975	7	1	1
56600	-223.296686986784	5	4	0
56700	-211.067761093222	4	3	0
56800	-215.147502644207	5	2	0
56900	-212.686061741575	5	4	1
57000	-212.946337065495	4	5	1
57100	-218.02460690835	6	4	2
57200	-217.307923505873	5	3	1
57300	-220.515877900987	6	2	0
57400	-225.050306767094	7	1	0
57500	-213.625387254508	6	4	0
57600	-223.65126119454	2	7	1
57700	-232.375802337194	8	2	2
57800	-222.132054137718	5	5	1
57900	-219.520817408674	2	1	3
58000	-227.346662133571	4	5	1
58100	-216.857856235859	3	2	2
58200	-224.924816755015	5	4	1
58300	-215.897627687987	3	2	2
58400	-220.638430867446	3	4	0
58500	-230.090499600987	5	2	4
58600	-217.343637660245	4	4	1
58700	-220.249336429099	3	3	3
58800	-220.262444987402	4	2	1
58900	-221.780379398548	4	4	2
59000	-223.35428362065	3	4	2
59100	-227.585273429131	3	5	1
59200	-216.277383244634	2	6	3
59300	-221.393230655434	2	5	1
59400	-218.175395817302	4	3	1
59500	-216.012046381965	4	3	1
59600	-222.080818652721	6	3	1
59700	-215.930114044548	6	2	2
59800	-220.432658257611	4	3	1
59900	-220.176011325056	5	2	3
60000	-211.595279665962	5	4	1
60100	-217.54206442051	6	4	0
60200	-229.450586099728	9	3	2
60300	-212.191016733715	4	1	2
60400	-215.813906258193	6	2	1
60500	-221.945988377573	6	1	1
60600	-221.524604804539	4	3	0
60700	-219.168259172098	4	2	0
60800	-225.789067001431	4	4	4
60900	-222.29997851912	2	2	4
61000	-222.273166195083	3	2	3
61100	-218.167888232088	6	1	2
61200	-215.84400445524	4	2	1
61300	-220.88368259244	5	3	4
61400	-216.434342129717	3	3	2
61500	-227.131296829295	7	2	3
61600	-226.853905140112	8	2	3
61700	-213.923658515056	6	2	1
61800	-212.689422066018	5	2	1
61900	-223.591628187298	6	1	2
62000	-221.271305439166	5	3	2
62100	-216.942953226068	5	1	0
62200	-219.133148321265	6	1	1
62300	-223.523809924647	6	3	4
62400	-235.047935902591	6	4	4
62500	-221.559007223341	4	2	3
62600	-217.600503053433	4	2	1
62700	-217.012054905566	7	2	1
62800	-233.424680391811	7	6	1
62900	-222.56481835914	4	2	3
63000	-223.330089310279	5	5	2
63100	-218.337405839283	3	3	2
63200	-220.474417477425	4	2	1
63300	-220.752647630302	4	1	2
63400	-219.52074967301	4	4	0
63500	-229.898439869762	7	3	2
63600	-230.457425481955	6	3	2
63700	-221.880668543747	6	4	2
63800	-229.165083578381	8	3	1
63900	-216.639395347287	3	3	4
64000	-220.033681859015	3	2	2
64100	-219.417240959144	3	3	5
64200	-215.805401561721	3	2	5
64300	-224.141048597502	7	2	3
64400	-220.484600140912	5	3	3
64500	-209.176744333748	4	2	1
64600	-216.473416330617	5	3	1
64700	-225.697183421948	8	3	1
64800	-216.972532785009	5	3	1
64900	-224.355507991332	6	4	2
65000	-224.522432013722	7	4	3
65100	-211.997623765097	5	2	1
65200	-224.638135497273	7	2	2
65300	-217.453731212183	4	5	1
65400	-211.115734135635	5	4	1
65500	-219.482522156738	6	3	3
65600	-223.545096659182	7	3	3
65700	-218.505175435688	5	3	0
65800	-227.38131323259	6	5	0
65900	-216.879721119598	5	3	3
66000	-225.093965253219	7	2	1
66100	-227.415000609255	6	3	2
66200	-228.398759097418	5	3	3
66300	-222.319998025709	6	2	2
66400	-226.510958933226	9	1	0
66500	-230.590206063851	7	1	1
66600	-224.43186673559	5	4	1
66700	-226.212882133452	7	5	1
66800	-223.127138635658	7	3	2
66900	-221.55439549877	6	6	1
67000	-218.37758900588	7	2	1
67100	-229.207804083346	8	2	2
67200	-217.874973761232	4	2	2
67300	-226.495496180624	4	3	1
67400	-220.683960194511	6	4	1
67500	-217.162742106898	6	2	2
67600	-227.279342213764	7	1	1
67700	-220.16324629551	3	4	4
67800	-214.070159793497	3	1	3
67900	-219.990110013092	7	2	1
68000	-224.291865555464	7	5	1
68100	-220.787572833895	6	3	1
68200	-216.920942116935	5	1	1
68300	-214.510379980213	5	3	1
68400	-214.607494402954	5	2	2
68500	-227.137624881483	7	2	0
68600	-219.130228800931	4	1	2
68700	-224.244469612095	4	6	3
68800	-234.868842534405	5	5	0
68900	-222.412566370805	4	2	2
69000	-221.537681137647	4	3	0
69100	-230.997088692329	5	6	1
69200	-222.802857518941	4	2	2
69300	-225.947277157338	5	3	3
69400	-221.821696646117	5	3	1
69500	-221.07685991266	5	2	3
69600	-214.693643351299	4	2	0
69700	-216.127118844995	4	4	0
69800	-214.999940160362	5	1	2
69900	-219.451370355157	5	4	2
70000	-225.098960475257	7	3	2
70100	-222.688932313833	6	2	1
70200	-233.101425390831	7	7	1
70300	-225.913272597035	6	5	2
70400	-219.178232441119	5	4	1
70500	-219.719433526955	6	5	1
70600	-217.905707787924	6	2	2
70700	-214.57565072288	4	2	1
70800	-213.655446151597	4	1	2
70900	-217.330607590453	6	5	2
71000	-211.901634045793	5	1	1
71100	-221.805483057847	6	9	2
71200	-220.796690028559	7	4	1
71300	-214.428441280166	6	3	2
71400	-223.391871020419	7	3	2
71500	-224.346865248457	5	5	1
71600	-209.119605311023	4	2	0
71700	-210.633209219462	5	4	1
71800	-209.892402116915	5	3	1
71900	-213.85137255929	4	3	3
72000	-213.194178240311	5	4	2
72100	-230.415009395374	9	3	1
72200	-227.77983744376	6	4	4
72300	-212.609999006517	4	2	3
72400	-215.607286056449	6	2	3
72500	-220.469324443844	6	4	1
72600	-214.926596612436	6	3	1
72700	-227.74477589161	6	4	2
72800	-215.413833806024	3	2	0
72900	-239.311524062784	7	5	2
73000	-240.449180030245	8	4	3
73100	-223.912029544301	5	3	1
73200	-218.179003323635	5	3	2
73300	-214.905339566001	4	1	2
73400	-212.596205245442	4	2	0
73500	-215.60526690913	6	2	0
73600	-214.23324739755	5	3	1
73700	-223.008566447859	5	4	2
73800	-214.909894519497	6	4	0
73900	-229.38630414039	8	4	2
74000	-217.853512631491	5	5	1
74100	-214.765241047038	5	3	1
74200	-220.267427701219	7	4	2
74300	-217.009921213183	5	2	2
74400	-224.034183262804	5	2	1
74500	-216.232596428541	4	2	4
74600	-217.980576413574	6	1	2
74700	-218.978247347806	4	6	2
74800	-221.902383785221	4	3	4
74900	-215.212503673779	5	4	2
75000	-219.977434396901	5	6	0
75100	-224.44750718985	4	4	2
75200	-220.653018418123	5	4	3
75300	-232.867618704331	8	4	1
75400	-224.42860797951	5	5	3
75500	-218.650233153626	3	5	1
75600	-230.635654053572	8	5	3
75700	-222.398943064759	3	5	1
75800	-224.165640496499	5	4	3
75900	-213.044764066298	4	2	3
76000	-227.949139556467	7	2	3
76100	-211.565155935531	3	4	3
76200	-226.289743604332	6	7	0
76300	-232.338020301738	7	1	2
76400	-222.024060695989	5	4	0
76500	-222.260158300924	4	1	2
76600	-222.502707548805	6	1	1
76700	-221.863122888163	6	2	1
76800	-220.272408884549	3	2	4
76900	-223.696680109379	4	6	2
77000	-217.573107978422	3	3	4
77100	-227.55073664619	5	3	4
77200	-219.37715312998	5	3	1
77300	-226.535817280232	5	4	4
77400	-226.346203372631	8	2	2
77500	-228.467308075292	9	4	1
77600	-225.60854402616	7	4	1
77700	-225.510653087476	6	6	2
77800	-217.921648823013	6	3	2
77900	-223.099067970231	5	2	3
78000	-217.058259517198	5	3	3
78100	-213.940050373737	4	3	2
78200	-220.340105124502	3	4	3
78300	-224.722196709448	6	4	0
78400	-221.074817630228	3	1	1
78500	-222.506369883699	5	3	2
78600	-211.733890595432	5	5	1
78700	-212.340480820414	4	2	2
78800	-224.778526930248	7	2	2
78900	-217.750986615665	5	2	2
79000	-220.128170656731	5	3	2
79100	-221.358396513188	5	3	2
79200	-219.79794789518	4	4	1
79300	-219.27953660527	3	4	0
79400	-217.050526440066	3	3	3
79500	-217.081277965518	2	2	3
79600	-222.44010710946	3	3	4
79700	-226.003584296095	5	3	4
79800	-214.782022637411	4	3	1
79900	-217.870062169033	4	3	3
80000	-227.907308610011	5	2	0
80100	-226.180423432492	8	3	2
80200	-214.964832609314	4	2	1
80300	-216.76397824793	5	3	1
80400	-213.613933198792	4	3	3
80500	-221.99713015394	6	2	2
80600	-225.444783220968	6	3	1
80700	-223.258458667701	6	2	1
80800	-211.220363270047	4	2	1
80900	-219.175614251221	5	4	2
81000	-216.097753384985	5	2	1
81100	-224.309770472832	4	4	4
81200	-212.128220519796	3	4	3
81300	-218.031303710596	3	1	4
81400	-225.684596515518	5	3	1
81500	-225.519066854202	3	5	3
81600	-225.877471906539	5	3	4
81700	-224.472273795464	3	1	4
81800	-224.156134412213	8	3	1
81900	-216.240832220459	5	3	1
82000	-219.07937021287	4	3	1
