"Iteration"	"speciation"	"extinction"
2	0.198157095404042	0.0275170450108797
3	0.187589597538421	0.0169495471452594
4	0.187589597538421	0.0169495471452594
5	0.213731541345487	0.043091490952325
6	0.213731541345487	0.043091490952325
7	0.213731541345487	0.043091490952325
8	0.213731541345487	0.043091490952325
9	0.213731541345487	0.043091490952325
10	0.213237781553536	0.0429919415574461
11	0.213237781553536	0.0429919415574461
12	0.213237781553536	0.0429919415574461
13	0.181415362951477	0.0111695229553869
14	0.182765912676999	0.0112526746571843
15	0.174892944129928	0.00337970611011341
16	0.174469534678317	0.0029562966585031
17	0.181540240743792	0.0100270027239781
18	0.180077114009175	0.0149551504429585
19	0.158027298811466	0.0117978173214098
20	0.192278312649727	0.0143548894689187
21	0.216002248524911	0.0380788253441035
22	0.215016368684762	0.0379050255503529
23	0.254608297064785	0.0482571214719601
24	0.178789723384651	0.0338868666055917
25	0.200754873433516	0.00677515601266259
26	0.200754873433516	0.00677515601266259
27	0.177845771637558	0.00600201045398711
28	0.177845771637558	0.00600201045398711
29	0.171727593594689	0.00579553172674759
30	0.171727593594689	0.00579553172674759
31	0.172065630118378	0.00685649377532095
32	0.181779781476385	0.0165706451333288
33	0.201055644039896	0.00153595221947885
34	0.203321057516409	0.00380136569599139
35	0.217883207388249	0.0183635155678313
36	0.217883207388249	0.0183635155678313
37	0.206495259832737	0.0069755680123196
38	0.208047869695766	0.00852817787534913
39	0.208047869695766	0.00852817787534913
40	0.216629094163272	0.0171094023428546
41	0.173622873573079	0.00999974859076473
42	0.173622873573079	0.00999974859076473
43	0.202700634959754	0.0116744720731325
44	0.189448365283696	0.0188163643685395
45	0.188304790242798	0.0176727893276418
46	0.15837125568403	0.0148634659460821
47	0.196856404360718	0.0165477203110998
48	0.189596180495028	0.00928749644540961
49	0.189596180495028	0.00928749644540961
50	0.254704482547521	0.0743957984979024
51	0.217605332015766	0.0372966479661475
52	0.20290475379978	0.0251381231868064
53	0.198354349060597	0.0245743678644629
54	0.198354349060597	0.0245743678644629
55	0.204383906172706	0.0500942209070551
56	0.187102222643532	0.0458585034840564
57	0.197944412709664	0.0567006935501886
58	0.197944412709664	0.0567006935501886
59	0.211386843884092	0.0647853493306643
60	0.181831766801274	0.0557273778972342
61	0.188147188584216	0.0576629137085485
62	0.178280670850762	0.0546390462516433
63	0.178280670850762	0.0546390462516433
64	0.176387647332774	0.0527460227336559
65	0.176387647332774	0.0527460227336559
66	0.176387647332774	0.0527460227336559
67	0.176387647332774	0.0527460227336559
68	0.190290135954991	0.0291521705281923
69	0.190290135954991	0.0291521705281923
70	0.1698166509075	0.00867868548070144
71	0.166361866028375	0.00522390060157593
72	0.211540472827611	0.00206702116234197
73	0.211433953508327	0.00196050184305799
74	0.222021305850988	8.8943701284447e-05
75	0.181052801964438	7.25313558215228e-05
76	0.177765630195769	7.12144857006911e-05
77	0.134566450450342	0.000198287000523416
78	0.135283425620795	0.000915262170976943
79	0.134414991443582	4.68279937642138e-05
80	0.134403448848982	3.52853991635275e-05
81	0.141525753284205	3.71552422152738e-05
82	0.141888252710651	0.000399654668660822
83	0.142144021133741	0.00065542309175063
84	0.142144021133741	0.00065542309175063
85	0.142144021133741	0.00065542309175063
86	0.184139948136706	0.000766324012296953
87	0.185061366549571	0.00168774242516159
88	0.192899776453181	0.00952615232877141
89	0.171497757043102	0.00654667396742639
90	0.179578320551889	0.0146272374762138
91	0.16822897387195	0.0119224748667214
92	0.174168951039929	0.0178624520346999
93	0.174168951039929	0.0178624520346999
94	0.177325378419266	0.0181861695074629
95	0.177325378419266	0.0181861695074629
96	0.154426603627782	0.0158377126560892
97	0.251850006110292	0.113261115138599
98	0.222334686195006	0.0999875873793266
99	0.148696579142375	0.026349480326696
100	0.148696579142375	0.026349480326696
101	0.147901875820325	0.0267048297002082
102	0.24168102549208	0.120483979371964
103	0.198291605887676	0.0919648470818331
104	0.233652088767923	0.108364539778173
105	0.205154205978436	0.0951476241091575
106	0.179094932308603	0.0690883504393242
107	0.181805341981409	0.0701339285073081
108	0.181805341981409	0.0701339285073081
109	0.191729657029235	0.0739623704797084
110	0.191729657029235	0.0739623704797084
111	0.159716039268919	0.041948752719393
112	0.159716039268919	0.041948752719393
113	0.159716039268919	0.041948752719393
114	0.159716039268919	0.041948752719393
115	0.159716039268919	0.041948752719393
116	0.178474229684095	0.0468755133302331
117	0.202693815516199	0.0646055595233591
118	0.202693815516199	0.0646055595233591
119	0.2085972733368	0.0664871965858966
120	0.220065894348593	0.0701426444620014
121	0.19854496755275	0.0811437296342712
122	0.279351520252433	0.114168717100642
123	0.184294327053533	0.0468656395371323
124	0.190517166297033	0.0484480937859747
125	0.165956656853774	0.0238875843427158
126	0.166718960121192	0.0246498876101337
127	0.176827648639372	0.0261444868787343
128	0.183187366030583	0.0293650955295583
129	0.187895957174915	0.0301198868219877
130	0.167267785282694	0.00949171492976641
131	0.167267785282694	0.00949171492976641
132	0.167267785282694	0.00949171492976641
133	0.165775783457084	0.00799971310415635
134	0.17566138732959	0.00847675500492262
135	0.187088918127369	0.00902820447459025
136	0.188636273222847	0.0105755595700681
137	0.188636273222847	0.0105755595700681
138	0.168814836472718	0.0094643057187599
139	0.24077722550526	0.0814266947513012
140	0.170029518705862	0.0106789879519034
141	0.170029518705862	0.0106789879519034
142	0.170029518705862	0.0106789879519034
143	0.170029518705862	0.0106789879519034
144	0.229072126673909	0.0588954222588325
