"Iteration"	"speciation"	"extinction"
2	0.234865656612237	0.0511536789086108
3	0.251181692830838	0.0547073073523196
4	0.206027486221918	0.00955310074339969
5	0.16559809850983	0.0107832192185186
6	0.16559809850983	0.0107832192185186
7	0.197884340910353	0.0128855961943411
8	0.202582598343261	0.0146274459689654
9	0.214318131362513	0.00823805121677041
10	0.268240978159887	0.0477652068080592
11	0.248253770590614	0.0442061193427097
12	0.214173404904105	0.0101257536562002
13	0.154608407007538	0.00730962204778335
14	0.163746959278902	0.0164481743191469
15	0.169388303362759	0.0220895184030044
16	0.183057357209186	0.0238720666102774
17	0.169779936893724	0.0105946462948158
18	0.169779936893724	0.0105946462948158
19	0.192517219057195	0.0120135033555189
20	0.21634246989589	0.0358387541942145
21	0.214243499204379	0.0268031521800729
22	0.209580654416256	0.0420125830853041
23	0.220730701108747	0.0442477238447318
24	0.18479859571004	0.00831561844602449
25	0.199312700285077	0.0228297230210612
26	0.199312700285077	0.0228297230210612
27	0.195615055756283	0.0191320784922674
28	0.195615055756283	0.0191320784922674
29	0.195615055756283	0.0191320784922674
30	0.195615055756283	0.0191320784922674
31	0.195615055756283	0.0191320784922674
32	0.19368344572687	0.0189431578871723
33	0.223142118640188	0.0484018308004901
34	0.192007964753939	0.0182958235101466
35	0.192007964753939	0.0182958235101466
36	0.189337036377032	0.0312220716803268
37	0.167947036722468	0.00983207202576306
38	0.217663844731656	0.01274262791753
39	0.217663844731656	0.01274262791753
40	0.217663844731656	0.01274262791753
41	0.213156289414061	0.0082350725999345
42	0.220959588902401	0.0453304512932407
43	0.220959588902401	0.0453304512932407
44	0.190203720005549	0.052730534053493
45	0.192199806291477	0.0532839127985078
46	0.205334334110185	0.056925222581517
47	0.196582227129222	0.0726458136313675
48	0.191740651366154	0.0708566375918936
49	0.185263522525236	0.0757002824614484
50	0.185263522525236	0.0757002824614484
51	0.187374470355606	0.0765628340573712
52	0.159897298523272	0.0209517318709548
53	0.227766236875329	0.0888206702230115
54	0.221445763267577	0.0863559120144689
55	0.172923899965436	0.0378340487123276
56	0.209527915705199	0.0628705268656843
57	0.209527915705199	0.0628705268656843
58	0.209527915705199	0.0628705268656843
59	0.209527915705199	0.0628705268656843
60	0.161153670517043	0.0381557636473064
61	0.161153670517043	0.0381557636473064
