Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
9200	-217.49504071239	6	4	1
9300	-234.243691799214	6	7	2
9400	-213.487213989321	4	2	1
9500	-222.700554115561	5	5	0
9600	-221.38638773868	5	3	2
9700	-217.085325360719	5	3	1
9800	-231.260798522843	9	2	1
9900	-219.49881588987	5	2	0
10000	-224.004595187717	7	3	2
10100	-219.088688649222	6	1	2
10200	-221.069066345421	5	5	1
10300	-223.169471215929	5	4	2
10400	-229.481843992999	7	1	2
10500	-219.261335692815	5	2	2
10600	-220.760570728308	7	3	2
10700	-219.765008309128	6	3	2
10800	-219.6138440894	4	4	1
10900	-224.913346899361	5	3	3
11000	-226.632104063052	2	2	5
11100	-228.362687621788	2	6	4
11200	-226.392707967349	4	7	2
11300	-220.262377653145	2	2	4
11400	-215.621388339254	2	1	4
11500	-237.311870473971	4	5	3
11600	-215.93685652846	3	1	3
11700	-231.03967763776	8	2	3
11800	-216.863987282207	3	2	4
11900	-221.674773443058	3	3	3
12000	-224.202860956172	3	2	5
12100	-215.903627675157	3	4	3
12200	-229.980271404001	5	2	4
12300	-216.24930312853	6	3	2
12400	-216.744979076192	4	6	2
12500	-214.726757500425	4	3	2
12600	-217.512731402864	2	1	3
12700	-223.15987178111	3	4	2
12800	-213.043552181583	3	5	4
12900	-219.658459350478	6	3	1
13000	-215.231868204229	6	2	1
13100	-228.563366971612	5	3	4
13200	-222.251968316016	4	2	2
13300	-222.133022985281	3	3	2
13400	-220.445807967133	4	5	1
13500	-219.680612268641	5	1	1
13600	-223.701373077893	5	2	1
13700	-226.068681530872	6	1	2
13800	-223.495724467773	4	2	2
13900	-227.750358402306	4	2	1
14000	-226.604771734613	6	1	1
14100	-226.209736522616	7	4	1
14200	-225.594685653194	4	3	3
14300	-224.558793125366	5	3	1
14400	-222.613185386071	3	7	1
14500	-207.211555639667	3	2	3
14600	-217.346725220232	3	2	2
14700	-219.013932029346	3	2	2
14800	-210.425618830942	3	1	3
14900	-225.104969552884	4	1	3
15000	-222.85657746795	4	2	3
15100	-217.953632272329	3	1	2
15200	-235.520389133063	6	3	1
15300	-221.62143196132	6	2	1
15400	-223.511242978083	6	4	0
15500	-229.227456546937	8	3	3
15600	-224.589921432206	5	4	2
15700	-220.076890123195	6	2	0
15800	-220.938066283057	6	3	2
15900	-229.21377888783	7	4	0
16000	-224.483318760495	6	1	1
16100	-217.688573372827	6	4	0
16200	-217.783458947701	7	6	1
16300	-219.923495327678	5	3	2
16400	-214.296818174057	4	3	0
16500	-217.211137674997	4	3	2
16600	-221.291485728422	6	2	2
16700	-213.524958939347	5	5	1
16800	-230.904717823446	7	1	1
16900	-226.962376020881	6	6	1
17000	-220.799096899512	4	1	4
17100	-216.289054921839	5	2	2
17200	-213.862370171138	4	1	2
17300	-219.074549609012	5	3	4
17400	-216.715568934317	6	2	2
17500	-221.89253930926	7	2	2
17600	-220.26449654739	4	3	3
17700	-230.221830268211	7	2	1
17800	-214.965902562591	6	3	2
17900	-215.778572340347	5	5	1
18000	-217.605460658957	4	3	1
18100	-214.028785890159	6	2	2
18200	-224.547683453045	3	5	3
18300	-224.085442444579	5	3	2
18400	-218.884276397421	4	2	1
18500	-225.971698837624	5	4	2
18600	-228.197856612714	6	2	2
18700	-220.094850149054	5	2	1
18800	-215.143703866731	4	4	2
18900	-213.381493983078	5	2	0
19000	-209.902056797013	5	2	0
19100	-210.244741686118	5	3	1
19200	-218.669935410201	4	4	3
19300	-220.357404923291	7	2	2
19400	-216.136462179274	4	4	1
19500	-212.841990412726	3	2	3
19600	-217.567433978447	3	3	4
19700	-210.006338723908	3	1	3
19800	-215.883080547977	4	2	3
19900	-215.613474976519	4	6	3
20000	-217.602604797006	5	2	2
20100	-215.009701448595	6	4	1
20200	-224.182875454053	6	3	2
20300	-214.543588513213	4	2	1
20400	-224.72421681998	6	4	2
20500	-213.812948908307	5	2	2
20600	-213.862889604144	4	4	2
20700	-218.778668968476	5	3	2
20800	-213.289501134298	5	2	1
20900	-220.033703357047	5	3	1
21000	-212.615170396164	5	3	1
21100	-232.963851657863	9	3	2
21200	-212.387030937478	4	2	2
21300	-214.548767031559	4	3	1
21400	-221.919283746491	7	2	1
21500	-223.703407664981	7	3	2
21600	-219.809448588172	5	4	2
21700	-220.627476553614	3	2	3
21800	-222.657909522675	3	1	3
21900	-221.637256838524	5	4	3
22000	-222.721363159634	5	1	2
22100	-218.05028689949	5	4	1
22200	-228.832151264788	6	4	2
22300	-215.665076514776	5	1	1
22400	-235.779440824745	7	4	3
22500	-218.999331392668	4	2	2
22600	-216.538777115292	4	3	1
22700	-219.066277989625	5	3	0
22800	-218.536181593007	6	1	1
22900	-216.609840570774	4	1	3
23000	-218.711848314838	3	4	3
23100	-221.255188978475	5	4	1
23200	-219.055395162458	5	1	2
23300	-220.42940483332	3	2	3
23400	-220.234463789477	6	3	1
23500	-212.139309612559	4	4	0
23600	-224.39139212787	5	6	1
23700	-226.78673809917	4	5	1
23800	-214.450476833817	5	4	2
23900	-237.379970075045	9	5	1
24000	-224.466524531541	5	1	1
24100	-231.511490686636	6	1	2
24200	-221.863197302833	4	4	2
24300	-222.491776039679	6	3	1
24400	-219.534451273044	3	4	3
24500	-228.278715358981	8	3	1
24600	-218.059440433466	4	3	2
24700	-215.750772104779	3	3	3
24800	-223.129241913563	5	1	1
24900	-220.561132870244	7	3	1
25000	-215.067605095284	6	2	1
25100	-215.794689452169	5	1	1
25200	-217.007311686474	5	2	0
25300	-223.551350916409	7	4	1
25400	-211.20060128874	4	2	1
25500	-222.036694992274	7	3	1
25600	-217.697803275902	4	1	1
25700	-225.941677746469	5	3	0
25800	-211.326274520182	4	3	1
25900	-223.229696969699	6	2	2
26000	-223.439601291559	5	3	3
26100	-219.428659763727	4	5	2
26200	-228.589269730575	9	2	2
26300	-234.457071990327	6	5	2
26400	-231.102107376778	6	2	3
26500	-223.636137814762	8	2	1
26600	-211.870793294409	4	4	1
26700	-226.365227774091	6	3	2
26800	-225.411328376189	6	4	4
26900	-213.343207825721	3	3	3
27000	-209.706887692192	3	3	3
27100	-224.443001613311	3	7	5
27200	-219.133299554681	2	2	3
27300	-227.275192002986	8	4	2
27400	-215.518984597416	4	3	0
27500	-214.630723533558	4	4	3
27600	-215.016615412195	5	4	2
27700	-217.156597904627	6	2	1
27800	-215.334755379687	5	2	1
27900	-224.185604620897	8	3	2
28000	-217.684670635651	6	3	1
28100	-221.428849922589	7	2	1
28200	-216.222114825179	4	3	3
28300	-219.995239210483	4	5	3
28400	-213.618932312309	3	2	3
28500	-213.27089489809	3	3	3
28600	-214.001909868707	3	1	3
28700	-221.037796939523	3	2	2
28800	-216.375176718215	3	4	4
28900	-219.097372318537	4	4	3
29000	-228.336488260016	5	1	4
29100	-216.99195851535	3	6	3
29200	-224.364436082727	5	4	1
29300	-223.41828110594	3	2	3
29400	-221.307612853163	3	3	4
29500	-224.574121043532	4	4	3
29600	-219.193365811847	3	4	4
29700	-218.541895797862	3	3	5
29800	-219.570296064667	6	3	1
29900	-222.024402532331	7	2	1
30000	-214.406939014077	5	2	1
30100	-217.837810738972	6	2	1
30200	-236.727631183434	7	5	3
30300	-225.539522488282	7	3	1
30400	-220.6546603747	5	3	1
30500	-218.524545387918	7	2	1
30600	-223.703527188501	5	5	3
30700	-216.686466631602	5	1	1
30800	-223.503600878423	7	4	1
30900	-218.576911801302	4	2	4
31000	-221.864347024482	6	2	2
31100	-215.295909276605	5	2	1
31200	-210.692185755816	4	2	1
31300	-225.472505791699	4	5	2
31400	-215.75490590576	2	3	3
31500	-222.208514171852	3	3	4
31600	-219.589676232712	3	2	3
31700	-219.752703724743	6	3	1
31800	-216.812056365711	7	3	1
31900	-221.771142389663	7	3	1
32000	-215.570126640634	4	4	1
32100	-227.903573721272	8	2	3
32200	-217.68298174763	5	1	0
32300	-214.892009917453	4	2	2
32400	-222.622689289988	4	5	1
32500	-228.475917278073	8	3	1
32600	-218.376612251056	6	2	1
32700	-235.228682701997	10	5	1
32800	-228.794963199755	6	3	4
32900	-213.249982138591	5	3	1
33000	-217.155678270557	5	4	1
33100	-212.739079521331	4	3	1
33200	-222.898394622459	8	3	1
33300	-217.739525818804	7	1	1
33400	-224.541757223651	8	4	2
33500	-212.574363875731	4	3	1
33600	-218.971938966207	7	2	1
33700	-219.414149220766	7	2	1
33800	-216.942083861145	6	4	1
33900	-223.058787068094	7	2	0
34000	-217.944146233522	6	2	2
34100	-227.680380931847	6	6	2
34200	-218.839453795793	7	1	1
34300	-214.357440584542	6	3	1
34400	-217.33025949642	4	4	0
34500	-218.539649445281	4	2	3
34600	-228.908666257562	5	5	1
34700	-219.355534211254	4	3	2
34800	-215.470228942843	2	2	2
34900	-215.113029562262	3	1	2
35000	-217.575002031471	4	1	1
35100	-225.001215562601	6	3	3
35200	-227.225296741931	5	5	2
35300	-226.032161567301	5	2	2
35400	-227.281597170521	6	2	3
35500	-227.688046086025	4	4	2
35600	-227.195032278045	4	5	1
35700	-228.584471250991	5	6	2
35800	-226.299164370577	6	2	1
35900	-238.2783610878	4	5	5
36000	-225.231059585447	3	1	4
36100	-216.950053469867	3	2	3
36200	-226.934335771135	4	6	2
36300	-225.532203046603	4	2	2
36400	-231.619592800686	6	4	1
36500	-225.689680126772	6	2	2
36600	-221.42981169297	4	2	4
36700	-218.597665238677	4	2	4
36800	-216.786542388715	3	2	4
36900	-219.440039107839	5	2	2
37000	-210.827586542606	3	3	4
37100	-214.385700777746	3	1	4
37200	-219.874338617941	4	5	3
37300	-214.932253777427	3	4	2
37400	-217.90972682949	6	6	1
37500	-218.680193448467	8	3	1
37600	-213.853282959252	5	1	1
37700	-222.988956218459	5	5	1
37800	-219.207689880444	5	6	1
37900	-215.529937600119	6	5	1
38000	-211.487361166257	3	3	5
38100	-217.563760625412	3	2	3
38200	-220.7019782425	4	6	3
38300	-230.166301469845	7	6	1
38400	-216.150578815623	5	2	1
38500	-223.938399332436	6	1	3
38600	-221.708961509817	6	3	2
38700	-220.49048827167	5	3	2
38800	-225.416767956462	5	2	1
38900	-223.277007576058	6	3	2
39000	-229.355151696372	4	7	2
39100	-214.172623060522	4	3	3
39200	-223.268305328328	6	4	0
39300	-214.395833869775	4	3	0
39400	-226.778545271889	7	3	1
39500	-217.818513778182	5	3	0
39600	-213.492397128895	4	2	1
39700	-211.889328018318	5	4	1
39800	-218.673306037983	5	1	1
39900	-224.403691628629	7	1	2
40000	-219.174008125783	6	2	0
40100	-220.760226403927	7	2	0
40200	-222.105573987813	7	4	1
40300	-226.058632585064	7	3	2
40400	-221.948120296385	5	1	4
40500	-212.219957710451	4	3	0
40600	-215.628124558399	5	2	2
40700	-216.78179803946	4	4	2
40800	-223.410520657935	7	5	2
40900	-212.960337607118	4	1	1
41000	-220.856424713408	5	6	1
41100	-222.207653653622	5	5	2
41200	-217.895180035435	5	5	2
41300	-221.090201366017	3	1	0
41400	-223.111573414342	6	5	1
41500	-226.37817860948	5	1	2
41600	-226.311540892011	8	5	1
41700	-222.104787000034	7	4	0
41800	-219.292585592617	4	3	2
41900	-219.842802234995	5	2	2
42000	-217.656721578861	3	2	3
42100	-213.967504189993	3	3	1
42200	-216.943047533204	4	3	0
42300	-216.438202306184	3	1	2
42400	-226.571874020471	3	4	1
42500	-224.228361356501	4	5	0
42600	-224.89440194959	5	4	1
42700	-219.311959145455	3	3	0
42800	-222.253904657653	5	1	0
42900	-227.783311678928	4	3	2
43000	-215.147612533884	3	2	2
43100	-225.205987195744	5	3	2
43200	-218.106314356194	3	4	1
43300	-213.755858535103	4	1	2
43400	-223.461000456072	6	3	2
43500	-225.405227205607	5	3	1
43600	-235.156346330007	8	2	1
43700	-229.892045384987	7	2	3
43800	-224.842576967289	9	2	1
43900	-217.022730754365	6	4	1
44000	-222.153715481527	7	3	0
44100	-212.936951728841	4	3	1
44200	-218.275227825718	6	2	1
44300	-223.500027361623	5	2	2
44400	-219.997094629009	7	3	1
44500	-219.361258135011	3	2	2
44600	-219.817881308923	4	3	1
44700	-223.632029717543	4	5	1
44800	-222.944135234921	5	2	1
44900	-227.915548830519	6	4	2
45000	-213.97508567565	4	3	1
45100	-222.880064652963	4	2	2
45200	-217.87573278572	7	4	1
45300	-224.747532806701	8	4	2
45400	-219.836760533232	5	2	1
45500	-225.860648896069	6	3	0
45600	-211.61375299896	4	3	0
45700	-222.622323091576	7	3	2
45800	-213.889081246838	6	3	1
45900	-221.344087980328	7	4	2
46000	-232.324908925634	10	5	1
46100	-224.261874115764	6	5	1
46200	-217.258474795459	5	3	3
46300	-224.984542109962	6	1	2
46400	-213.039281891921	6	2	1
46500	-216.876707243834	4	5	3
46600	-220.800396638257	5	4	2
46700	-225.932739356513	6	2	2
46800	-222.082034962046	7	2	2
46900	-220.627783311658	5	3	1
47000	-221.336330858316	5	4	1
47100	-226.156936846569	6	4	0
47200	-231.497795282723	8	4	2
47300	-220.18120618502	7	2	2
47400	-216.94768101942	6	2	1
47500	-221.667377901997	3	2	4
47600	-223.756412194564	6	3	1
47700	-232.227564080443	7	2	2
47800	-224.037001439778	7	3	3
47900	-226.653727200448	8	4	4
48000	-228.980617626553	5	1	3
48100	-223.178521042697	6	3	0
48200	-222.22152193137	8	2	1
48300	-212.079562694296	4	2	0
48400	-226.283458080348	6	4	2
48500	-226.950914027184	6	3	2
48600	-222.957613966733	7	1	1
48700	-218.846235858709	4	4	1
48800	-209.703091762633	4	4	2
48900	-211.885578226964	5	2	1
49000	-214.481957650179	6	5	0
49100	-212.963674740896	3	4	3
49200	-219.258486248107	4	4	3
49300	-220.780267579255	5	1	2
49400	-221.76456250756	5	3	1
49500	-215.811367233179	4	3	0
49600	-225.137580785151	7	1	2
49700	-218.623912737666	5	4	2
49800	-211.283123939134	4	2	1
49900	-219.423068206865	6	2	2
50000	-223.955911950467	4	3	1
50100	-225.398042101239	6	4	2
50200	-228.374054206349	7	5	1
50300	-219.696854625314	6	5	1
50400	-217.148755904183	5	4	1
50500	-221.590101633558	6	3	2
50600	-228.901947339537	7	7	2
50700	-211.82213203408	4	4	1
50800	-225.586765284726	7	4	0
50900	-221.158808003818	7	3	2
51000	-219.992322562608	5	3	1
51100	-213.809935518752	5	3	2
51200	-208.957472174805	4	4	1
51300	-235.78378876052	10	2	1
51400	-222.56942852597	6	3	1
51500	-214.017559455841	3	2	2
51600	-217.652422157539	3	3	4
51700	-217.809746235623	3	4	4
51800	-219.699683750283	4	2	3
51900	-223.031440560943	4	3	3
52000	-219.376157685462	5	2	3
52100	-216.590666040164	4	3	2
52200	-230.150081449119	5	2	2
52300	-212.75720114111	3	1	2
52400	-226.408640480444	6	1	4
52500	-233.731505802691	4	7	1
52600	-219.063547692744	4	3	1
52700	-234.656632413546	5	5	2
52800	-222.319195531395	2	4	3
52900	-214.122974997727	3	2	3
53000	-219.218026046868	4	3	2
53100	-224.534670832467	6	4	1
53200	-213.869668009768	5	3	1
53300	-215.356265284705	6	2	1
53400	-214.194278537623	6	3	1
53500	-214.478381240168	4	2	1
53600	-215.439911975223	4	5	2
53700	-217.803787490727	5	2	2
53800	-213.299711730331	4	6	1
53900	-220.058731793823	4	5	0
54000	-220.311916537998	7	3	1
54100	-223.616776911063	6	2	2
54200	-213.728041941662	4	2	3
54300	-213.206531469881	4	5	1
54400	-214.624906181279	5	1	1
54500	-213.179464294038	3	2	3
54600	-218.225193121684	3	2	4
54700	-218.874308960082	3	6	4
54800	-224.551216786862	5	4	1
54900	-211.408238327494	4	3	0
55000	-224.2160990787	7	3	1
55100	-221.917470405492	5	4	1
55200	-220.060273111608	4	4	2
55300	-216.275717504423	3	1	4
55400	-223.034063210772	6	3	2
55500	-212.952234898896	5	2	1
55600	-225.568248918181	6	3	1
55700	-213.764464009743	5	6	1
55800	-218.489046386944	5	7	1
55900	-215.570699793126	5	4	2
56000	-217.937202167907	5	4	2
56100	-226.206416073356	6	1	5
56200	-220.395598310727	5	2	4
56300	-221.677298963123	6	4	1
56400	-220.060315284123	6	4	1
56500	-223.622733593801	8	3	1
56600	-229.05749085505	5	1	2
56700	-217.953587631914	5	4	2
56800	-222.600288030321	6	1	0
56900	-223.081695297865	7	4	1
57000	-224.098919155914	8	3	1
57100	-219.137517279266	7	5	2
57200	-227.108652513352	8	5	3
57300	-229.508479864542	9	2	2
57400	-221.302167666833	5	3	3
57500	-220.08450425786	4	2	2
57600	-219.720027016844	6	2	1
57700	-217.690277411083	6	5	0
57800	-213.600898813694	5	2	0
57900	-223.520216367925	7	5	2
58000	-223.197698787525	5	6	1
58100	-217.713949382151	6	2	0
58200	-219.384360780288	5	1	3
58300	-224.438593476593	8	3	1
58400	-217.218265202054	5	2	2
58500	-214.585589116688	4	2	1
58600	-221.483884941007	6	2	2
58700	-216.377434682365	4	4	2
58800	-215.55097366967	4	3	0
58900	-232.035841008222	10	3	1
59000	-216.580738922389	5	1	2
59100	-217.212547383379	6	2	2
59200	-214.504354904392	5	4	1
59300	-215.774605738681	5	2	2
59400	-225.545051777722	7	6	2
59500	-218.963301822679	5	2	3
59600	-220.442772959678	4	3	1
59700	-225.436539130504	6	2	2
59800	-218.649903968012	4	1	1
59900	-222.970851459484	4	4	1
60000	-216.793785503796	4	3	1
60100	-220.247553460578	5	3	2
60200	-230.802433702602	7	2	3
60300	-232.741643117083	6	5	0
60400	-222.133716262067	3	2	4
60500	-229.309073986126	5	4	1
60600	-228.87458642075	6	4	4
60700	-215.945326391771	5	1	3
60800	-222.032072915816	5	2	1
60900	-220.202563372189	4	2	4
61000	-227.396076214065	5	2	2
61100	-228.728180125509	6	5	3
61200	-217.823397635431	3	1	1
61300	-220.055773757144	4	1	1
61400	-228.041874493245	6	2	0
61500	-228.11049963825	5	5	2
61600	-230.133652541402	9	3	2
61700	-222.324600905155	6	3	0
61800	-216.499323207738	5	3	2
61900	-214.461411878746	4	1	1
62000	-213.760748120124	5	2	2
62100	-214.97534981764	4	3	2
62200	-213.847069227481	5	3	1
62300	-213.90986326752	3	4	2
62400	-220.800229017189	6	5	3
62500	-213.892291523521	4	3	1
62600	-221.219417138676	6	4	1
62700	-218.32707206247	6	4	2
62800	-221.960066448644	4	1	2
62900	-226.788563742825	5	1	1
63000	-221.219267216027	4	4	2
63100	-224.638067144597	5	2	0
63200	-213.633992459234	4	2	0
63300	-220.712454536873	7	1	0
63400	-218.146130282905	5	2	1
63500	-213.699079651843	5	4	1
63600	-215.49859575664	5	3	1
63700	-226.342157148394	7	6	0
63800	-215.343841289278	5	3	1
63900	-220.437887909161	5	2	4
64000	-229.007530215284	5	6	3
64100	-222.612966823038	6	2	2
64200	-213.315949219973	4	2	1
64300	-216.784508628841	5	2	1
64400	-220.841867466077	8	3	1
64500	-217.090623078498	6	1	2
64600	-217.740583289885	5	1	1
64700	-236.589974538588	8	3	4
64800	-221.722553327648	5	2	2
64900	-224.427146150175	5	1	3
65000	-221.949335887373	3	2	3
65100	-226.380771128483	4	2	3
65200	-220.007370045895	3	1	3
65300	-216.19165844461	4	3	3
65400	-224.920387838579	3	1	4
65500	-227.91160560866	5	3	3
65600	-217.180353443025	4	4	2
65700	-214.73633541528	4	1	2
65800	-225.039000049877	7	4	3
65900	-217.54785025132	7	3	1
66000	-228.311469732733	8	4	2
66100	-213.622543597526	5	3	1
66200	-222.84572945402	5	4	2
66300	-212.768420227134	4	1	2
66400	-218.057066423704	5	1	4
66500	-213.473547869539	5	1	1
66600	-224.802920705735	6	2	4
66700	-222.194585005584	7	2	0
66800	-220.05407475465	5	5	1
66900	-230.633213128538	7	4	3
67000	-227.024924961571	8	4	2
67100	-220.536657111873	5	4	3
67200	-220.415876795496	7	3	2
67300	-216.751321543847	4	2	3
67400	-211.102759422837	4	1	2
67500	-221.879868064835	6	4	2
67600	-224.928790063554	5	5	0
67700	-230.698982701693	6	5	3
67800	-222.916711102816	4	4	2
67900	-226.216780505944	4	7	1
68000	-226.756675384686	5	5	2
68100	-217.461452200869	5	1	2
68200	-234.665112307853	7	7	2
68300	-223.376853826557	6	2	2
68400	-220.03024990085	5	2	2
68500	-219.122448240777	5	4	1
68600	-220.682992504217	7	2	1
68700	-212.041787166087	5	1	0
68800	-230.807440065411	8	2	1
68900	-225.374273795597	8	2	1
69000	-218.472146379571	5	3	2
69100	-227.201726370999	6	2	2
69200	-236.448619877213	8	2	2
69300	-221.977202990893	5	4	1
69400	-218.441116716363	2	4	2
69500	-221.209624749438	3	3	3
69600	-242.738233918201	7	3	1
69700	-219.899226274478	3	1	3
69800	-218.821654005294	4	3	1
69900	-222.418630911893	6	4	3
70000	-228.348441466427	4	6	0
70100	-228.475789720916	3	4	2
70200	-217.23362284906	3	3	0
70300	-224.677610353962	8	2	2
70400	-216.62584486609	6	1	1
70500	-217.256940393459	5	3	1
70600	-216.091454988	5	1	1
70700	-228.580214350421	9	4	0
70800	-215.331641457843	6	2	2
70900	-211.598100123843	5	2	1
71000	-219.396623116368	6	2	1
71100	-213.190533914608	5	1	1
71200	-217.156770782011	6	3	0
71300	-219.296407920166	6	3	0
71400	-233.141079871093	7	5	3
71500	-218.186145844773	5	2	3
71600	-220.866722140252	5	3	1
71700	-223.155106388449	6	4	1
71800	-212.428257554844	5	3	1
71900	-219.668106125406	7	2	1
72000	-217.264383582464	5	4	1
72100	-216.718463321869	7	1	1
72200	-217.862154211735	5	4	2
72300	-210.887341313155	4	3	2
72400	-221.680187410642	6	1	2
72500	-218.792490859207	4	3	3
72600	-226.576582013249	5	4	3
72700	-217.987986752228	4	2	3
72800	-217.122257250959	4	3	4
72900	-221.666283413426	6	1	3
73000	-220.090714278399	4	3	2
73100	-227.506038362087	3	6	3
73200	-212.668692686454	3	1	3
73300	-217.062459429664	4	2	4
73400	-214.011996798011	3	5	2
73500	-220.798112932084	5	2	0
73600	-210.580779519812	4	2	1
73700	-211.860920721083	5	2	0
73800	-215.175638915125	4	3	2
73900	-224.777083464926	7	2	2
74000	-213.590860425155	5	4	2
74100	-222.818694243874	6	2	2
74200	-217.386692005403	5	5	1
74300	-213.296685737508	4	2	1
74400	-224.654622612555	4	5	3
74500	-230.286633303765	8	2	3
74600	-213.376779835103	5	2	1
74700	-213.827239108738	4	3	1
74800	-226.262250706139	6	2	1
74900	-229.798095572618	5	7	3
75000	-223.992290536204	4	5	2
75100	-221.671236970257	4	3	5
75200	-228.778917501347	8	2	2
75300	-219.997141707256	5	2	0
75400	-225.651785297876	7	2	2
75500	-218.041966048462	5	5	1
75600	-221.807968577375	5	3	3
75700	-212.387341030229	4	4	1
75800	-212.356580375057	4	2	1
75900	-219.773089945847	7	3	0
76000	-218.782038800029	6	3	2
76100	-216.982214044779	5	4	1
76200	-225.242898619445	5	4	2
76300	-221.479717305321	6	1	1
76400	-219.088799355483	5	4	1
76500	-219.138316011131	5	2	2
76600	-220.991448565904	5	2	1
76700	-217.202706756347	6	2	1
76800	-217.507460023666	5	2	3
76900	-213.305072176118	5	2	1
77000	-237.526513101213	6	3	2
77100	-220.493467357329	6	1	0
77200	-217.424114680059	7	4	1
77300	-224.719759205636	5	5	1
77400	-222.125819211633	7	2	1
77500	-220.393246467666	5	2	2
77600	-213.133921519664	4	1	0
77700	-212.430922682438	4	3	0
77800	-227.068149567091	7	5	2
77900	-208.238917381276	3	3	3
78000	-213.108296790696	4	2	3
78100	-214.360971401667	3	3	3
78200	-226.395877401828	5	3	1
78300	-231.635498554098	7	1	1
78400	-216.931028192759	4	2	1
78500	-222.432338509843	5	1	3
78600	-226.317331448054	6	3	2
78700	-224.127596184606	7	2	2
78800	-216.359026889333	5	4	0
78900	-215.721991651235	5	1	1
79000	-226.01274215767	4	4	2
79100	-218.547927121936	4	1	2
79200	-236.196141255514	5	6	0
79300	-221.874711639365	4	4	1
79400	-227.057325781532	5	3	2
79500	-219.84538702776	5	2	1
79600	-217.554382555721	3	3	3
79700	-219.747756602785	4	2	1
79800	-218.684900668631	5	1	3
79900	-229.165983082575	6	6	2
80000	-221.566158258889	3	4	3
80100	-223.403053774243	5	2	2
80200	-215.48841998627	5	1	1
80300	-220.823960416014	6	3	1
80400	-226.924360791618	6	6	0
80500	-217.330293997844	5	3	1
80600	-224.578012166737	7	2	2
80700	-229.11672592805	6	2	1
80800	-224.511273172676	7	2	2
80900	-224.150960240567	6	2	4
81000	-218.139137361624	4	3	1
81100	-219.568186953486	7	3	1
81200	-215.620444201127	4	4	4
81300	-216.502347955152	3	2	3
81400	-216.185288936539	3	3	2
81500	-223.269459769888	5	7	3
81600	-217.335594693164	5	2	0
81700	-221.005457106364	6	3	1
81800	-217.200336154403	4	4	2
81900	-223.306835559737	8	1	1
82000	-229.954568558845	6	2	2
