Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
32100	-215.896608427932	4	7	2
32200	-218.111995596936	5	3	2
32300	-234.457514730135	8	2	1
32400	-217.78810752048	5	1	1
32500	-229.259145591069	8	1	3
32600	-229.332161652111	8	1	4
32700	-220.308125662772	7	3	4
32800	-217.177785980518	4	2	1
32900	-217.262379631002	5	3	1
33000	-214.506833806078	5	2	0
33100	-216.823573785408	4	3	0
33200	-218.78635668846	6	4	1
33300	-223.906118138225	8	3	0
33400	-219.48312256698	7	3	2
33500	-219.437257131496	6	2	3
33600	-215.507602553447	5	2	1
33700	-231.674683804761	6	5	3
33800	-221.578037731159	6	1	2
33900	-223.377560577735	6	4	1
34000	-222.929862057174	6	6	2
34100	-219.206409712474	6	2	3
34200	-226.106022878611	7	2	0
34300	-221.637655074857	8	5	1
34400	-230.514490658465	8	4	3
34500	-216.354461382212	5	3	1
34600	-236.975937445092	11	4	2
34700	-221.591840579921	6	3	1
34800	-215.841182855665	5	3	0
34900	-228.573569351868	5	5	3
35000	-216.197768568447	3	2	3
35100	-221.963195390023	3	3	2
35200	-221.172861575961	2	4	4
35300	-224.838499316624	4	4	2
35400	-217.548625140894	5	4	1
35500	-222.148417169454	6	2	1
35600	-221.322853645436	5	2	2
35700	-219.153356529011	3	2	1
35800	-225.369032763572	3	3	0
35900	-222.088489480693	4	3	3
36000	-221.362262186766	6	4	2
36100	-219.510467402453	5	1	2
36200	-218.621461179009	7	4	1
36300	-218.407817293737	4	1	2
36400	-229.994997019759	5	1	3
36500	-227.279324220742	6	2	1
36600	-229.53243282758	7	1	3
36700	-221.601330680557	6	2	1
36800	-225.560184032355	4	4	3
36900	-226.134543211945	4	4	5
37000	-219.157455392543	4	4	4
37100	-218.66553872422	3	4	4
37200	-219.836795554088	5	4	2
37300	-220.251173242972	5	3	2
37400	-223.627968907556	8	3	2
37500	-226.983121978353	7	5	2
37600	-214.919877077111	4	6	2
37700	-228.075279768093	6	5	2
37800	-215.010555707542	6	2	1
37900	-216.960376457646	5	3	3
38000	-214.769622170277	4	1	1
38100	-225.193710807506	7	2	1
38200	-216.5453183631	6	2	1
38300	-226.263245969865	5	5	2
38400	-221.815762996954	5	4	2
38500	-220.350621082052	6	3	2
38600	-226.320541723386	7	5	1
38700	-212.369855586704	4	3	1
38800	-218.907505620956	5	2	2
38900	-229.086483306669	7	2	1
39000	-217.53785520257	4	2	2
39100	-221.318479241141	6	2	1
39200	-211.247727152428	4	4	2
39300	-222.94609310694	6	1	4
39400	-226.705577463909	7	1	2
39500	-223.400150326611	5	6	1
39600	-215.75636428152	6	2	1
39700	-223.295770667186	5	1	1
39800	-221.332906723586	6	4	2
39900	-223.938447154828	8	3	1
40000	-219.264962966267	6	4	1
40100	-233.386175290082	7	3	0
40200	-230.521671824483	8	4	2
40300	-212.239382799197	4	2	0
40400	-216.627733750301	4	4	0
40500	-224.476286245195	7	2	1
40600	-219.109961752489	6	4	2
40700	-225.472066751503	8	2	3
40800	-216.484314851538	5	5	1
40900	-238.720955842852	10	3	1
41000	-223.761968459503	4	3	1
41100	-233.590991005209	5	3	3
41200	-226.12520689265	4	3	3
41300	-228.285229692518	9	3	1
41400	-214.642204503412	4	3	0
41500	-221.296351679942	5	1	2
41600	-224.626870272507	6	1	3
41700	-212.002107886655	4	1	0
41800	-214.891619931752	5	3	2
41900	-219.70792852449	5	3	2
42000	-220.512204077962	4	2	4
42100	-223.056987351923	6	2	1
42200	-228.468267914533	6	4	4
42300	-219.190846589015	6	1	0
42400	-212.74520321996	4	3	1
42500	-222.670193603107	6	3	3
42600	-214.161793641893	4	2	2
42700	-214.606073946836	4	3	2
42800	-222.957911109981	7	6	0
42900	-223.590232322661	5	5	1
43000	-224.235753292447	6	2	3
43100	-217.312462879805	6	2	0
43200	-223.248255780676	5	4	1
43300	-221.064659040577	5	2	2
43400	-228.367900135904	7	2	2
43500	-220.019479125545	5	3	4
43600	-226.199356735722	6	3	1
43700	-226.562632255199	5	4	4
43800	-223.045284163363	7	3	1
43900	-226.014275608112	7	2	1
44000	-226.460826230553	6	4	1
44100	-223.300556709698	6	2	0
44200	-228.1083563206	7	5	3
44300	-211.331834369831	4	1	1
44400	-222.760469720659	6	1	4
44500	-215.674006116234	6	2	1
44600	-229.587532251116	7	2	3
44700	-221.313486173033	6	2	1
44800	-223.190198879294	6	2	0
44900	-216.532935056186	4	4	1
45000	-221.321141585444	6	4	0
45100	-227.149585746759	5	6	0
45200	-222.956789756646	7	2	1
45300	-224.041205000573	6	2	1
45400	-220.773568041933	6	3	0
45500	-221.004021313539	5	2	1
45600	-215.147128350927	3	2	1
45700	-221.574027668514	5	3	2
45800	-220.578727924094	5	2	1
45900	-221.530721504867	3	4	3
46000	-212.882308021018	3	2	1
46100	-228.219715453258	6	5	1
46200	-229.199735745323	6	3	1
46300	-224.162684073318	6	4	1
46400	-222.017441816644	5	1	2
46500	-218.821168458847	4	2	2
46600	-215.169758790456	5	2	1
46700	-226.575369181129	8	2	3
46800	-216.689337452442	5	2	0
46900	-212.363635070344	4	2	0
47000	-221.16471340589	6	3	2
47100	-225.557313779089	5	4	3
47200	-224.662489449119	7	2	4
47300	-221.40681439331	7	2	2
47400	-239.563908879435	9	5	4
47500	-216.79354333472	4	1	3
47600	-216.408965394198	5	5	2
47700	-219.176676930475	4	5	2
47800	-220.269960779305	5	2	2
47900	-226.752780667096	3	4	3
48000	-217.682988430299	3	2	0
48100	-222.351400780129	6	5	2
48200	-220.370506978705	5	4	3
48300	-220.879655407654	5	3	4
48400	-224.592253624492	3	2	4
48500	-225.370197092973	6	1	3
48600	-226.518486719485	6	2	2
48700	-226.575395346062	6	3	0
48800	-226.852343616972	5	3	1
48900	-217.769784037626	5	2	3
49000	-215.756110961177	3	2	3
49100	-217.80861712753	5	6	2
49200	-218.19897132633	5	3	1
49300	-210.039977145048	5	4	1
49400	-217.732376758074	5	2	2
49500	-216.468336238906	5	1	2
49600	-216.744143262049	3	2	4
49700	-215.428103913479	5	1	1
49800	-220.699636642467	6	3	3
49900	-230.177044219739	7	4	1
50000	-234.503534709734	3	7	5
50100	-226.67879564032	5	3	3
50200	-223.298080244565	4	1	1
50300	-221.397951258215	5	5	2
50400	-219.516944119397	4	4	1
50500	-218.261814522587	5	1	1
50600	-219.223141298762	6	4	2
50700	-214.69404415614	4	2	1
50800	-220.659181955849	3	3	4
50900	-218.879665552783	2	2	4
51000	-226.955219491853	4	6	2
51100	-225.011415018447	3	3	4
51200	-216.928352702107	3	4	2
51300	-222.839188017013	4	1	3
51400	-230.805474402057	7	1	3
51500	-219.340487547207	3	3	3
51600	-216.754995551306	4	2	1
51700	-221.44144852799	5	3	3
51800	-212.053396356712	3	3	4
51900	-219.349365611503	3	1	5
52000	-218.487514475671	3	3	2
52100	-217.636042290537	3	4	4
52200	-229.064199322834	3	5	3
52300	-216.937763490724	3	3	1
52400	-216.429579944288	3	3	3
52500	-219.067628441623	4	3	3
52600	-220.252802627008	4	4	4
52700	-221.846441015246	6	2	2
52800	-222.897663293701	6	2	0
52900	-222.056437942531	4	5	1
53000	-229.916455041624	5	3	1
53100	-215.820680097155	6	4	1
53200	-232.318211337118	9	1	2
53300	-215.24737589048	5	3	3
53400	-223.441334227632	8	3	1
53500	-231.518969412716	6	2	1
53600	-223.456629773846	5	2	2
53700	-219.1005326444	7	2	0
53800	-215.452263173192	4	3	2
53900	-220.797006380544	4	4	1
54000	-220.141355187534	6	5	3
54100	-228.980288151239	5	5	4
54200	-224.41702178567	6	6	2
54300	-227.130521304207	8	3	2
54400	-228.268150485295	8	4	2
54500	-218.833179389402	5	3	1
54600	-230.188917856901	7	3	3
54700	-226.299802154595	4	5	1
54800	-226.615043888987	5	5	1
54900	-221.979735192975	5	2	2
55000	-221.869947798979	6	6	1
55100	-222.944663682663	6	3	2
55200	-222.725603830641	6	2	3
55300	-224.109961216065	7	1	1
55400	-226.989063694355	7	3	2
55500	-220.465980559617	5	1	2
55600	-228.563343005722	6	1	2
55700	-219.575611953329	4	3	5
55800	-226.156125875404	6	1	5
55900	-221.979169641469	4	2	4
56000	-229.529329050318	7	8	1
56100	-220.990285436372	6	2	2
56200	-218.718966117383	7	2	1
56300	-235.425136099591	7	2	2
56400	-219.309021951565	6	3	1
56500	-219.602458844169	5	3	2
56600	-239.66636331164	8	6	1
56700	-218.848836373714	5	4	2
56800	-226.068835663636	7	2	2
56900	-220.609275865332	7	1	2
57000	-207.430385749101	4	3	2
57100	-217.9770417019	5	2	0
57200	-223.977198419638	5	1	4
57300	-222.638280375919	3	3	3
57400	-223.892858826872	4	1	4
57500	-229.672061133816	5	3	3
57600	-225.824227720098	6	2	1
57700	-217.380423164513	5	6	2
57800	-224.257318600746	4	2	3
57900	-215.083825848293	4	4	4
58000	-224.329305090493	6	3	2
58100	-225.90499949545	5	6	1
58200	-227.154289501491	5	7	1
58300	-224.044396599033	7	2	2
58400	-217.393763410106	4	2	2
58500	-235.709933004734	7	3	4
58600	-217.319847422328	5	2	2
58700	-219.022754916783	4	6	2
58800	-226.080651479848	4	2	5
58900	-224.130359517149	8	2	2
59000	-214.339252768376	4	4	1
59100	-222.251521196582	5	4	3
59200	-224.248133539009	6	2	1
59300	-219.367624711968	5	3	1
59400	-218.670915565948	3	4	2
59500	-223.908009105027	4	5	2
59600	-238.438639509472	7	6	1
59700	-225.749021176842	5	5	1
59800	-217.658309507589	3	3	1
59900	-221.153165030738	4	1	1
60000	-223.762205923444	6	2	2
60100	-222.251773528335	5	2	3
60200	-216.908283028549	3	2	2
60300	-233.90103945744	9	2	2
60400	-223.976283993926	4	2	3
60500	-223.838664845442	5	2	1
60600	-218.993945291798	3	4	3
60700	-218.853420413412	4	5	1
60800	-219.064281026165	5	1	2
60900	-226.418141648059	5	2	4
61000	-217.457936176027	5	3	1
61100	-212.431810727048	5	4	1
61200	-225.709183765846	4	4	4
61300	-215.897243943405	5	3	1
61400	-225.124797411311	6	3	1
61500	-226.65050933077	8	2	2
61600	-217.202402049712	4	3	1
61700	-222.991891718966	6	2	3
61800	-212.975126111595	5	2	0
61900	-214.542393814892	5	2	2
62000	-226.336529649477	7	5	1
62100	-224.539307840605	7	2	2
62200	-216.097770059412	5	3	1
62300	-212.807612192741	4	1	0
62400	-219.348826034835	6	4	1
62500	-227.86403432976	6	4	2
62600	-228.226987346561	7	3	2
62700	-223.406972126169	6	6	1
62800	-224.303122891171	5	4	1
62900	-216.263284745124	4	2	2
63000	-217.259431034689	6	1	0
63100	-234.576376279192	8	5	2
63200	-225.444007963515	6	3	3
63300	-216.478190456746	4	5	1
63400	-225.310362635868	7	2	2
63500	-219.974077008503	6	4	1
63600	-220.070859451413	4	5	2
63700	-224.416183990088	5	4	2
63800	-218.499323038582	5	4	2
63900	-224.643554729506	5	2	3
64000	-218.827443491241	4	2	2
64100	-220.486701055759	7	1	3
64200	-213.383402973322	4	2	3
64300	-215.733174782567	6	3	0
64400	-226.067717883306	6	3	2
64500	-223.953929588204	6	1	2
64600	-222.137214725959	4	3	1
64700	-218.907206791784	4	2	1
64800	-223.848083820643	4	2	1
64900	-219.484192069223	4	3	2
65000	-226.651572621528	5	2	3
65100	-222.589672930065	5	3	2
65200	-219.424769091027	5	4	1
65300	-223.342774282327	5	3	0
65400	-224.37574273737	7	2	2
65500	-223.203312661362	5	2	4
65600	-215.11542494663	5	3	2
65700	-229.645739188309	7	5	2
65800	-214.573865489332	4	3	1
65900	-213.986168367609	4	4	3
66000	-219.605271006919	6	2	1
66100	-216.110942062076	4	2	3
66200	-218.720620390258	6	5	2
66300	-227.196233412492	7	2	5
66400	-228.051404964291	7	7	2
66500	-218.176591522222	6	4	1
66600	-219.664953200278	6	3	0
66700	-214.824411281636	4	4	2
66800	-224.659139853895	7	4	2
66900	-214.132841318986	5	1	2
67000	-212.264587610647	4	3	1
67100	-216.056758889515	5	4	2
67200	-215.04044920419	3	5	3
67300	-222.059009937965	3	1	5
67400	-216.836941300814	3	4	5
67500	-216.672070866837	5	2	2
67600	-221.455907238292	7	1	1
67700	-222.904752427718	6	4	1
67800	-214.787397146604	5	2	2
67900	-226.750105146458	7	4	2
68000	-221.215428615024	5	3	2
68100	-220.420173931467	6	2	2
68200	-223.925912519212	5	1	2
68300	-224.828916244982	4	1	5
68400	-218.742295899671	5	3	3
68500	-223.424866980324	3	4	5
68600	-220.061728923774	4	4	2
68700	-223.10390833134	4	4	6
68800	-218.426498203758	5	4	4
68900	-218.419465883685	5	5	0
69000	-214.559536988024	5	2	1
69100	-214.12350473458	5	4	0
69200	-216.330681335851	5	3	2
69300	-216.219495559824	5	2	2
69400	-218.563655955484	6	2	2
69500	-218.146682878184	5	3	2
69600	-217.37790609153	5	6	1
69700	-219.893884769621	4	3	4
69800	-213.463712341846	4	4	1
69900	-219.608234496599	5	4	1
70000	-215.797424816818	5	2	1
70100	-219.129375966165	6	2	0
70200	-230.165333934312	8	2	2
70300	-218.131469375604	5	3	2
70400	-222.794733995421	5	3	2
70500	-220.246829458018	7	2	2
70600	-218.80899813016	5	1	1
70700	-212.598117482819	4	3	0
70800	-218.24069612873	6	2	3
70900	-217.014517411578	7	2	1
71000	-223.357806631794	5	3	4
71100	-217.339224410597	5	2	1
71200	-221.963788491629	5	2	1
71300	-229.232759194344	6	3	2
71400	-224.511344728357	6	5	2
71500	-230.555608936773	6	2	0
71600	-227.610891072721	9	3	2
71700	-212.418136044612	4	4	2
71800	-221.045821645228	7	2	1
71900	-221.786712720127	7	1	2
72000	-222.842117109711	4	4	2
72100	-227.26970146021	7	2	3
72200	-222.775912336138	4	1	3
72300	-219.105394187352	4	4	1
72400	-221.722950724774	4	1	2
72500	-227.763107405867	6	6	2
72600	-217.775651083002	3	2	2
72700	-228.170809746153	3	4	4
72800	-220.793226095842	5	1	2
72900	-221.059268027211	5	2	3
73000	-231.808214640583	3	2	3
73100	-215.901805015705	4	2	2
73200	-224.88292924829	2	5	3
73300	-215.805762337352	3	5	3
73400	-222.460652656652	3	4	5
73500	-222.699838593913	6	2	3
73600	-223.870576422405	5	2	2
73700	-229.12936669656	7	3	3
73800	-213.844671125911	4	4	2
73900	-224.99694641478	5	3	3
74000	-223.367126655424	5	3	3
74100	-226.409912766991	7	3	2
74200	-214.883379059724	4	3	3
74300	-223.891084235209	7	2	3
74400	-212.056264624608	5	3	1
74500	-218.219276899587	5	2	2
74600	-215.263862506569	5	2	1
74700	-216.836044413118	5	6	0
74800	-225.138443309098	7	4	2
74900	-218.527218202696	6	1	2
75000	-220.867164646391	6	1	2
75100	-223.921765320114	7	1	1
75200	-216.683881869316	4	2	0
75300	-224.397179915257	8	1	0
75400	-222.032233047721	6	2	3
75500	-226.366498551087	5	2	0
75600	-227.365370739788	6	5	2
75700	-221.47869445417	4	2	3
75800	-223.403775781447	6	2	1
75900	-223.37363470307	4	6	2
76000	-221.124495263705	2	4	5
76100	-223.816816419264	2	1	3
76200	-227.645460879131	2	7	5
76300	-216.943792647234	3	4	4
76400	-225.44974288629	4	3	1
76500	-221.454834581871	3	4	4
76600	-221.84345517723	3	1	3
76700	-222.460774055696	3	1	4
76800	-224.238379013125	3	5	3
76900	-232.019616846851	5	5	4
77000	-229.21578886749	5	5	4
77100	-223.543488597154	4	3	4
77200	-221.92713749555	5	5	2
77300	-221.789532045908	5	2	2
77400	-219.783903645394	4	5	3
77500	-221.444267987288	5	2	1
77600	-229.733639186184	5	6	3
77700	-230.451082831903	5	8	0
77800	-222.209903876817	6	3	2
77900	-215.244612785402	3	3	0
78000	-221.078136878278	5	5	2
78100	-225.185481705033	6	2	1
78200	-220.352239520611	6	2	2
78300	-224.47966201071	7	2	1
78400	-223.189389705518	6	4	1
78500	-221.744777765576	5	5	1
78600	-212.760288431119	5	2	0
78700	-213.448926445245	5	2	2
78800	-216.781296307992	5	2	1
78900	-220.655809979946	5	4	1
79000	-216.51415597202	3	4	3
79100	-226.476905516228	6	2	3
79200	-218.759980232933	7	2	2
79300	-218.994371227738	4	3	4
79400	-210.601169475572	4	2	2
79500	-225.411551226051	6	3	0
79600	-226.460777045471	8	5	2
79700	-216.757926431722	4	3	1
79800	-218.673003858449	7	1	2
79900	-215.633364676071	5	2	1
80000	-217.852200514967	6	3	2
80100	-231.407524058849	4	3	3
80200	-222.722251183116	4	2	1
80300	-230.621449927632	8	6	2
80400	-225.846487364702	6	4	1
80500	-216.77679686767	5	1	1
80600	-220.184979706611	6	3	0
80700	-224.062849753752	5	3	1
80800	-231.268131915168	6	9	2
80900	-226.471420811452	6	2	4
81000	-216.238753380363	5	1	0
81100	-214.296500202145	4	1	2
81200	-221.94931882352	6	2	3
81300	-222.880386497427	5	3	2
81400	-217.363654171458	4	2	5
81500	-216.855602893301	4	3	2
81600	-220.150387511581	7	2	1
81700	-215.429386350489	5	5	1
81800	-234.379559704723	8	5	1
81900	-222.812966747184	6	2	3
82000	-219.640794497606	7	2	0
