Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
12200	-226.375373323023	4	2	0
12300	-220.729561047318	5	3	0
12400	-229.415186630004	6	3	1
12500	-219.390277734422	4	1	0
12600	-226.68027661643	4	1	1
12700	-218.867131711844	3	3	3
12800	-224.490471804823	5	2	1
12900	-221.671106017051	4	3	3
13000	-219.298978479535	5	4	0
13100	-223.585175924729	4	3	1
13200	-222.89506191507	6	2	0
13300	-219.332719823131	6	2	3
13400	-221.767730894687	5	1	3
13500	-217.136878931051	5	1	1
13600	-223.580870171424	6	1	2
13700	-224.016482411129	3	5	3
13800	-228.065212817154	5	2	2
13900	-215.378567513425	3	3	2
14000	-219.768203851308	4	2	1
14100	-224.478298688722	4	2	3
14200	-222.31898143467	6	4	0
14300	-232.467290008085	6	6	4
14400	-227.114326184405	7	2	3
14500	-230.273844234605	8	4	2
14600	-223.287962252471	6	1	1
14700	-216.976511706476	6	1	2
14800	-228.566121757889	9	1	1
14900	-222.548422298633	7	3	1
15000	-219.045511795411	5	3	2
15100	-219.724656800772	7	4	2
15200	-229.200526054984	6	3	2
15300	-224.38163637363	6	4	1
15400	-215.401714425157	3	1	1
15500	-223.80871114837	5	3	5
15600	-221.162035689614	4	3	2
15700	-215.88002234397	4	4	2
15800	-220.055319706886	7	3	0
15900	-219.541357987502	6	2	0
16000	-217.460359829628	6	1	1
16100	-220.499121588628	6	4	1
16200	-215.962880844608	5	3	1
16300	-218.721836173057	4	4	4
16400	-228.608209250878	7	3	1
16500	-219.940701272605	5	5	2
16600	-212.462070119313	4	1	1
16700	-212.393825203848	4	2	3
16800	-216.051415402397	5	2	1
16900	-221.607296415959	6	3	3
17000	-227.65840252556	8	1	0
17100	-229.009716327946	9	2	3
17200	-222.841948174934	6	6	1
17300	-220.326025862252	4	1	5
17400	-226.991447193547	4	2	5
17500	-221.660750194724	6	1	3
17600	-216.125468764516	4	2	1
17700	-224.327656073875	6	4	2
17800	-220.297876604764	6	5	2
17900	-224.452801769227	5	3	2
18000	-219.233400049358	6	4	2
18100	-221.339216422047	4	4	2
18200	-219.674905137296	5	3	2
18300	-224.852707606272	8	4	3
18400	-220.192828768568	3	5	2
18500	-226.555659578618	7	3	3
18600	-220.535372391678	6	5	1
18700	-215.420000149558	6	4	1
18800	-212.859382012166	4	1	2
18900	-220.612398672792	5	3	1
19000	-215.473058540922	5	2	2
19100	-219.677747860804	7	2	1
19200	-215.749945334133	6	2	0
19300	-222.793786217368	6	4	1
19400	-221.128725728376	7	3	2
19500	-224.151843584841	8	2	1
19600	-217.862351188414	6	1	2
19700	-222.912190773768	7	2	1
19800	-226.744520318443	6	2	5
19900	-217.102442199829	4	5	3
20000	-221.138336448412	5	2	2
20100	-223.678797770015	6	4	2
20200	-227.149112446714	7	1	3
20300	-216.658381074282	3	3	2
20400	-222.797453347218	4	3	2
20500	-230.119727514597	6	4	3
20600	-228.521496919036	7	6	3
20700	-219.071695118959	7	3	2
20800	-222.911610052783	7	3	2
20900	-222.60923863419	4	4	5
21000	-216.221647773086	5	2	1
21100	-221.274372098285	6	3	2
21200	-223.559343867606	6	3	1
21300	-218.864228295527	3	2	3
21400	-228.866918146169	4	3	2
21500	-227.199645502168	4	3	4
21600	-218.167728704771	3	3	3
21700	-226.16129098377	6	1	1
21800	-222.728690755874	5	4	3
21900	-214.970461796633	5	2	2
22000	-217.631758229816	5	4	3
22100	-218.059609121741	7	2	2
22200	-217.122654893349	5	2	0
22300	-221.667675534404	7	2	2
22400	-214.448583228557	4	4	0
22500	-231.118390225831	7	4	5
22600	-220.959259837141	5	2	4
22700	-226.374301783865	4	3	5
22800	-228.948014456097	8	5	3
22900	-216.316871408797	5	2	3
23000	-221.220993467141	6	3	1
23100	-220.364726130689	5	4	2
23200	-221.351789801249	5	1	5
23300	-230.5185633993	7	4	1
23400	-221.636131642825	6	2	2
23500	-218.120922650082	6	2	3
23600	-218.542134681402	6	2	1
23700	-220.417915525001	5	3	0
23800	-221.762967460609	5	1	2
23900	-228.665041973801	5	6	4
24000	-226.226561371424	5	3	2
24100	-231.394119683976	6	1	2
24200	-219.550182820014	3	2	4
24300	-221.629120349682	4	2	4
24400	-218.345645227442	4	2	4
24500	-215.295429775688	4	3	3
24600	-227.873869021771	6	3	3
24700	-218.063042030956	4	2	3
24800	-222.456383453074	6	3	3
24900	-230.882724913265	5	8	0
25000	-213.710470795211	4	1	2
25100	-214.68368126515	5	2	2
25200	-210.2616775345	4	2	1
25300	-222.215135418275	6	4	1
25400	-217.893599446324	6	4	0
25500	-220.823071782052	5	4	2
25600	-222.55055503134	6	2	3
25700	-218.659695791915	4	2	2
25800	-226.905585542236	6	2	3
25900	-224.202872934971	6	2	1
26000	-220.121080457275	5	3	1
26100	-216.589267907533	5	2	1
26200	-219.664480553574	4	2	4
26300	-221.165907047833	4	3	2
26400	-220.838173205449	4	4	3
26500	-210.961324854877	4	3	3
26600	-228.288058506303	8	2	3
26700	-216.867926663862	5	4	2
26800	-217.885167398109	5	2	0
26900	-218.464223204348	5	4	2
27000	-212.34901975817	5	5	1
27100	-211.731945344998	4	1	1
27200	-217.782371758861	7	3	0
27300	-231.212957646971	5	3	3
27400	-218.285866660469	6	1	1
27500	-227.075826176719	5	3	1
27600	-220.285646782427	7	3	1
27700	-219.926664064326	7	3	1
27800	-219.880376997124	5	3	3
27900	-218.331352617508	6	4	1
28000	-217.035981044381	5	1	1
28100	-227.742158966009	5	6	2
28200	-214.963930980062	4	4	2
28300	-218.670386243966	6	2	0
28400	-213.540784514824	3	2	1
28500	-226.391152573689	5	1	3
28600	-225.610002850136	4	6	1
28700	-218.193032763325	3	2	1
28800	-226.897945026434	3	2	3
28900	-220.267315957997	3	5	1
29000	-223.644346517825	7	2	2
29100	-220.802025239242	5	4	4
29200	-213.201594982294	5	4	2
29300	-231.089329478531	9	3	2
29400	-219.361532427665	6	4	2
29500	-225.859713259082	6	5	0
29600	-225.612123610757	5	1	2
29700	-225.285201238507	5	2	5
29800	-220.157998653061	6	1	3
29900	-219.74351181757	4	3	2
30000	-223.298279608666	4	4	2
30100	-227.825745963012	6	3	1
30200	-225.098775703343	5	3	3
30300	-226.844163920082	8	4	0
30400	-220.036779459184	6	2	3
30500	-219.82747497224	5	1	4
30600	-220.176156031714	6	1	2
30700	-232.136503195743	8	2	1
30800	-219.149864301522	5	4	1
30900	-217.37548885458	6	1	0
31000	-219.121131628548	5	3	3
31100	-212.052496780777	4	3	0
31200	-218.992391091809	6	1	2
31300	-214.261276292317	6	2	0
31400	-223.777769581498	6	3	2
31500	-210.691013564029	4	3	1
31600	-227.046597493976	5	4	1
31700	-215.091405351778	4	4	3
31800	-219.628036972467	6	2	2
31900	-222.477598450532	6	4	3
32000	-221.798945856451	5	1	3
32100	-218.380011252887	3	4	3
32200	-219.118136276592	6	2	1
32300	-226.915661704826	8	2	3
32400	-227.013860265107	7	4	3
32500	-222.883361930164	7	2	1
32600	-226.961834302783	6	1	0
32700	-225.437828235289	4	2	1
32800	-220.623626050623	6	2	2
32900	-222.278071440701	3	5	2
33000	-221.10445719752	5	1	1
33100	-213.43128567983	3	4	0
33200	-221.197828316455	3	1	2
33300	-231.137421738684	5	4	2
33400	-219.578769366492	5	3	2
33500	-223.301075970168	4	4	1
33600	-228.679866669068	6	2	3
33700	-221.113957636398	5	3	2
33800	-237.492633466093	8	2	3
33900	-221.561739353324	5	2	1
34000	-230.234504210613	8	3	2
34100	-222.317956713247	5	4	4
34200	-216.698000784799	5	3	2
34300	-222.897141870116	5	3	3
34400	-221.840347384398	6	1	2
34500	-220.183163092038	5	4	2
34600	-221.187373882517	8	3	2
34700	-213.626150034517	4	5	3
34800	-222.783719852293	4	3	1
34900	-223.784843620764	4	2	1
35000	-225.31990006516	5	5	2
35100	-216.751412735695	4	4	0
35200	-226.792369746509	6	2	3
35300	-220.323397513424	4	2	1
35400	-223.316172562813	6	1	0
35500	-226.498571134999	6	1	3
35600	-225.74683722775	3	2	3
35700	-228.358294158956	5	4	1
35800	-228.156132300924	5	4	2
35900	-225.05973162719	4	4	4
36000	-222.337193145989	4	1	4
36100	-221.042528519292	6	4	1
36200	-229.712010285708	9	2	2
36300	-217.431689413614	5	3	1
36400	-218.230481079677	5	4	3
36500	-215.06779873417	5	1	2
36600	-234.385415604183	4	5	6
36700	-227.473170236963	3	4	6
36800	-223.951470378217	3	1	4
36900	-221.092364459541	3	1	3
37000	-223.22110026886	5	1	4
37100	-225.189094876141	6	3	1
37200	-218.770068287685	5	3	2
37300	-218.271125907308	4	2	3
37400	-219.06556645348	6	2	1
37500	-221.931029535694	6	3	3
37600	-213.731236895612	4	1	1
37700	-214.283389397884	5	3	2
37800	-234.195724981408	7	4	3
37900	-225.97686101581	8	3	2
38000	-220.288117524507	5	3	3
38100	-217.159579360053	4	3	2
38200	-230.883659478272	7	1	4
38300	-219.040280671818	5	6	1
38400	-220.181142275205	6	3	1
38500	-227.960858809299	6	1	1
38600	-217.640356861219	4	3	1
38700	-222.339589989837	6	3	1
38800	-229.51940262019	5	2	5
38900	-224.719916923152	5	5	1
39000	-226.268658099679	9	3	1
39100	-226.661836174822	8	3	3
39200	-220.739184219272	4	6	2
39300	-222.762934712659	7	1	0
39400	-221.897415279722	6	5	3
39500	-217.404862847814	6	3	1
39600	-214.915413171045	5	2	2
39700	-213.353786558467	5	3	1
39800	-220.840009444164	5	3	1
39900	-212.529303866368	5	2	0
40000	-217.674397561658	4	5	0
40100	-217.429682820089	6	3	1
40200	-219.762863193797	6	1	2
40300	-226.781684678467	7	1	4
40400	-221.308288807684	6	1	0
40500	-222.001584066827	4	1	4
40600	-213.156499104928	4	3	2
40700	-223.285940132225	7	1	1
40800	-225.761424955972	5	3	1
40900	-219.467565928726	5	1	0
41000	-221.226090881851	5	2	2
41100	-215.986446736752	5	3	1
41200	-225.732834578151	6	2	3
41300	-217.263014154085	5	3	2
41400	-220.742914748509	7	4	2
41500	-214.691848769509	5	2	0
41600	-219.596956290503	7	4	2
41700	-218.10360165735	5	4	0
41800	-211.957510374656	5	3	2
41900	-220.753678971487	6	1	2
42000	-220.946430243607	4	5	1
42100	-224.358846113714	7	6	2
42200	-229.941881107841	8	4	2
42300	-222.9970605571	6	5	2
42400	-224.155386551471	7	1	0
42500	-229.771160687804	4	2	5
42600	-229.921122297674	4	7	3
42700	-221.139867064993	4	1	2
42800	-220.283499497355	6	2	1
42900	-217.740224246165	5	4	2
43000	-214.057313988712	5	3	1
43100	-227.79655533794	6	4	3
43200	-212.5216930653	4	3	2
43300	-234.222797060493	8	1	3
43400	-231.423058780849	6	3	2
43500	-229.488361291635	7	5	1
43600	-231.038865109465	7	3	3
43700	-226.632991787411	5	5	5
43800	-231.446199209736	8	3	2
43900	-227.306845147885	7	3	1
44000	-223.356531815443	7	1	3
44100	-227.864960323208	6	4	1
44200	-223.837561773811	4	1	1
44300	-229.720345637788	7	3	2
44400	-219.741008377714	6	3	1
44500	-215.292594878434	5	5	2
44600	-231.079261271712	7	3	1
44700	-219.231109600786	5	3	2
44800	-212.472103638288	5	6	0
44900	-222.449029151729	8	4	2
45000	-213.666321193905	5	3	1
45100	-221.240750753944	5	3	1
45200	-217.410805239848	5	2	0
45300	-219.697386803958	5	2	2
45400	-214.54332682834	6	2	0
45500	-213.991040862545	5	6	1
45600	-223.126471368681	8	2	2
45700	-215.818159821098	5	3	2
45800	-209.851759051684	4	3	0
45900	-229.239169270624	8	3	1
46000	-227.668496304866	8	3	2
46100	-212.760718514188	4	3	2
46200	-216.432116847717	4	5	4
46300	-219.374558602769	5	3	1
46400	-219.220059357422	6	4	1
46500	-215.05693084513	5	1	1
46600	-225.780049001998	7	4	2
46700	-217.039337532333	5	1	0
46800	-213.558909871246	5	3	1
46900	-216.94411383538	4	2	3
47000	-217.990739004178	4	2	1
47100	-231.612826632243	7	2	2
47200	-218.570890163014	5	2	1
47300	-218.963150796698	5	2	2
47400	-227.119265324694	6	2	2
47500	-217.170733856874	6	5	2
47600	-216.410529763768	6	3	1
47700	-223.681443893524	6	6	1
47800	-230.470028449603	7	3	3
47900	-241.701805794218	10	7	1
48000	-226.277861602965	6	4	0
48100	-215.92430298099	4	5	4
48200	-220.570209527942	5	5	3
48300	-228.821754690677	6	4	2
48400	-227.428824143594	9	2	1
48500	-220.526222156417	6	1	2
48600	-220.97966515687	6	5	1
48700	-218.59930917779	6	4	1
48800	-221.197441337388	5	2	3
48900	-221.770569361238	5	3	2
49000	-222.517763389593	8	4	1
49100	-221.016134442527	5	1	4
49200	-219.276036677162	5	3	2
49300	-235.129712899671	7	3	2
49400	-225.97607932622	6	7	2
49500	-224.145991780145	7	4	1
49600	-226.476359263222	6	4	0
49700	-227.660611716702	5	8	3
49800	-217.719312704531	7	2	1
49900	-222.438051249644	5	2	4
50000	-237.36925707704	9	3	2
50100	-226.497776108391	6	3	4
50200	-223.013668385326	7	3	1
50300	-214.054875392062	4	4	3
50400	-222.754944322449	6	6	3
50500	-221.883405739805	4	4	1
50600	-228.070759522622	5	4	4
50700	-220.561690783753	6	3	0
50800	-215.618021611628	5	3	3
50900	-230.712792499666	8	4	1
51000	-213.777439010407	4	4	2
51100	-217.002673106615	4	4	3
51200	-221.420825994845	6	1	1
51300	-216.8033503649	5	1	0
51400	-219.609961330826	6	4	2
51500	-218.898898611225	5	2	3
51600	-227.732004070095	6	2	4
51700	-223.233311858276	7	1	3
51800	-219.305144845311	4	4	1
51900	-211.883899360263	5	1	1
52000	-214.797922221127	4	3	4
52100	-216.436217076365	6	1	2
52200	-216.224029779697	5	3	0
52300	-222.557843550788	5	3	1
52400	-223.585304200286	6	6	0
52500	-220.893869558911	5	2	0
52600	-224.239611574154	6	2	2
52700	-214.866649739255	4	4	0
52800	-218.57669177314	5	4	1
52900	-221.723874322806	6	5	3
53000	-223.862571926132	4	3	5
53100	-227.890620373602	8	3	2
53200	-216.360703247051	5	4	0
53300	-222.459612002622	7	2	1
53400	-227.837800014818	8	3	1
53500	-221.719294479042	5	3	4
53600	-214.158077766345	4	2	2
53700	-222.673625524064	4	2	5
53800	-233.507736965213	4	5	6
53900	-223.442493634643	8	3	2
54000	-215.951988720213	5	2	2
54100	-219.247096964417	6	3	2
54200	-219.857723330813	5	3	2
54300	-224.776081100289	4	1	2
54400	-222.807362827829	4	3	3
54500	-214.878056688896	3	3	1
54600	-221.783825788024	3	4	0
54700	-217.546065157986	4	2	0
54800	-218.45502350952	4	2	2
54900	-223.639583368734	7	4	0
55000	-219.134417339068	6	2	0
55100	-213.92990348998	4	2	3
55200	-220.796573219115	6	4	1
55300	-225.077099143737	6	1	2
55400	-221.49865330272	6	4	1
55500	-215.141508945961	4	2	3
55600	-221.766507802167	5	6	1
55700	-217.210621950594	4	2	2
55800	-220.015202459093	7	4	1
55900	-223.710699484807	6	5	2
56000	-232.854244039364	7	4	4
56100	-219.759864084894	6	4	2
56200	-214.995473278959	4	2	2
56300	-221.837782056541	6	4	1
56400	-220.238625686135	6	2	2
56500	-226.887891185358	6	3	2
56600	-217.499176829585	4	2	4
56700	-217.898933483062	4	3	3
56800	-232.545483774244	6	3	3
56900	-227.081958979347	7	3	0
57000	-220.664453658768	6	4	2
57100	-218.675522423694	5	2	1
57200	-216.293424451263	4	4	1
57300	-214.061389997495	5	2	1
57400	-213.83429648142	6	5	1
57500	-231.070170269001	8	5	3
57600	-215.552663247048	5	4	2
57700	-234.583458496165	7	1	4
57800	-225.219996724262	7	2	2
57900	-218.706041763454	6	2	2
58000	-223.457019813192	5	5	2
58100	-216.126595506042	4	2	1
58200	-223.99134864626	8	3	3
58300	-218.008673915946	5	1	1
58400	-228.028967404956	7	4	3
58500	-221.375426042648	5	4	2
58600	-215.282171909961	4	1	2
58700	-221.461890042888	7	3	0
58800	-217.726820434034	5	4	3
58900	-218.218441034985	6	2	1
59000	-218.59937268928	5	5	1
59100	-220.055053239009	4	3	2
59200	-232.278351414382	7	4	3
59300	-223.436565181548	5	5	3
59400	-233.329827367443	8	5	2
59500	-226.087458134773	6	3	3
59600	-228.014775273275	5	3	4
59700	-224.723666027546	4	6	3
59800	-231.625720473343	6	4	3
59900	-227.386313437976	3	7	2
60000	-223.228751929526	4	4	0
60100	-228.444160296946	5	2	4
60200	-228.021856747228	3	2	5
60300	-234.991300098776	6	5	2
60400	-218.12218239869	4	3	3
60500	-238.049146440334	8	1	0
60600	-228.322613214958	7	4	2
60700	-225.746964462721	7	4	2
60800	-232.857369506631	9	3	0
60900	-226.91728039569	6	5	3
61000	-221.915768791322	5	4	1
61100	-217.277721682332	6	5	1
61200	-223.382356641156	6	3	1
61300	-220.29720712747	6	2	3
61400	-242.174830041779	6	8	3
61500	-225.611165825173	5	2	4
61600	-224.278766187496	4	4	6
61700	-223.551325032281	5	2	4
61800	-225.662782509055	6	2	4
61900	-222.0576079997	6	2	2
62000	-220.290785900239	6	5	2
62100	-221.391203454108	6	2	2
62200	-225.270479232584	4	3	3
62300	-211.951555831302	4	3	2
62400	-217.913411550481	5	2	2
62500	-223.206466940171	6	5	0
62600	-213.559344937333	5	3	0
62700	-220.533237081517	7	2	1
62800	-223.238006510885	5	1	4
62900	-224.483390643438	7	1	4
63000	-229.863577574572	5	4	2
63100	-231.146677151354	5	4	3
63200	-228.678747091646	4	2	3
63300	-216.709190971034	4	3	2
63400	-217.99826130314	4	3	1
63500	-232.443651128942	7	3	2
63600	-230.457961022559	8	4	2
63700	-223.69126170107	4	3	3
63800	-230.686639993343	5	5	7
63900	-219.692787793089	4	3	3
64000	-224.228079584028	4	2	6
64100	-218.790392653022	3	2	2
64200	-226.21652700819	5	5	2
64300	-215.254731476458	5	3	0
64400	-215.24919450754	5	3	1
64500	-211.169148695427	5	3	2
64600	-237.643977709769	5	6	5
64700	-222.856626644817	6	3	1
64800	-224.515966254488	7	5	2
64900	-225.080959991618	5	4	3
65000	-218.442032620541	3	3	1
65100	-229.770166658198	6	3	2
65200	-220.112158268705	6	3	2
65300	-216.048054617028	5	3	2
65400	-213.429344836194	5	3	1
65500	-224.64742712393	8	3	1
65600	-222.577987432795	5	5	1
65700	-220.697451274636	6	2	3
65800	-220.360111252543	5	2	3
65900	-220.34498106222	6	2	1
66000	-217.152792561242	5	1	1
66100	-226.053243015184	5	3	1
66200	-217.959305112836	4	1	2
66300	-210.070525063292	4	2	1
66400	-220.098183081018	6	3	2
66500	-227.188937305915	6	3	3
66600	-225.379627083119	3	5	2
66700	-212.816118214265	3	5	5
66800	-218.512155701726	4	4	4
66900	-214.848960877607	5	3	3
67000	-221.01543553269	5	2	2
67100	-225.998342955578	7	2	3
67200	-223.413768146553	5	4	3
67300	-221.820693567237	6	4	3
67400	-213.840918722476	5	3	1
67500	-223.185101039333	5	5	2
67600	-214.486531449636	5	3	0
67700	-218.310539152287	6	3	2
67800	-221.839757460513	6	1	0
67900	-222.842978600106	5	3	2
68000	-215.889371354096	5	3	1
68100	-213.731198501587	4	3	1
68200	-223.827824054047	5	4	2
68300	-224.782612091819	6	3	5
68400	-220.0655193411	5	4	3
68500	-218.146914215779	6	1	2
68600	-215.964173989486	4	2	0
68700	-215.660662681897	5	2	0
68800	-215.471238714738	5	1	3
68900	-219.713525649255	6	3	2
69000	-220.820704179933	6	5	1
69100	-221.288077512523	7	5	1
69200	-224.83901951181	8	2	1
69300	-216.150798377459	4	3	0
69400	-218.116631553061	6	2	2
69500	-225.135611209956	6	4	1
69600	-215.421464477735	5	4	1
69700	-218.470832291823	4	2	3
69800	-226.401389457927	4	1	3
69900	-225.575007783135	5	1	2
70000	-221.785096337852	3	3	1
70100	-217.60352299849	4	5	0
70200	-224.321973791522	5	5	1
70300	-219.00177672457	4	2	0
70400	-221.476633587805	4	2	2
70500	-232.044361939285	5	8	0
70600	-218.675241786454	4	2	3
70700	-222.128165313192	7	2	3
70800	-216.966717303953	5	2	1
70900	-225.271896531623	8	2	1
71000	-226.724177845894	6	3	4
71100	-219.527237936108	5	3	1
71200	-213.853000049516	4	3	2
71300	-222.522784990294	6	3	1
71400	-223.539475048595	8	1	3
71500	-227.119135122082	5	1	2
71600	-220.917716438154	6	4	2
71700	-220.89844951973	6	5	3
71800	-217.382496700272	5	4	2
71900	-225.467094656636	5	3	0
72000	-220.419675440373	4	3	2
72100	-220.410872964597	5	1	2
72200	-234.529985169578	8	3	2
72300	-218.746489226127	5	2	1
72400	-218.368624683547	5	3	0
72500	-222.789733120386	3	2	4
72600	-226.807410076502	5	5	2
72700	-222.102198400975	6	4	3
72800	-214.841790869527	6	2	1
72900	-218.726230574042	6	4	1
73000	-223.647589173064	4	3	4
73100	-221.669493596115	4	4	3
73200	-218.451229862405	4	2	3
73300	-238.73856893415	7	4	1
73400	-226.744682817253	8	3	1
73500	-217.174865102892	4	3	1
73600	-230.784905471634	9	2	2
73700	-222.461757061081	7	4	3
73800	-222.10309584754	7	2	1
73900	-218.975493597156	5	3	2
74000	-220.314725947518	6	1	4
74100	-226.283999075483	7	6	2
74200	-225.643307331234	5	2	4
74300	-222.274675340078	4	5	3
74400	-224.13897533554	6	5	3
74500	-221.552917379219	3	3	3
74600	-236.693380712253	7	2	4
74700	-223.570268288927	4	1	5
74800	-213.520828085074	6	1	1
74900	-220.293019019237	6	3	2
75000	-230.161065290599	7	4	3
75100	-221.654044764464	5	3	3
75200	-230.42730580363	6	3	4
75300	-217.220620096262	4	5	1
75400	-217.53897427503	5	2	2
75500	-222.750829567777	5	9	2
75600	-224.299936018984	8	3	2
75700	-242.431529676791	7	7	2
75800	-228.293291266303	6	6	1
75900	-224.570896499382	6	5	2
76000	-217.13195762224	6	3	1
76100	-227.72990578601	6	2	3
76200	-226.760528010147	8	3	1
76300	-226.015024614678	6	4	2
76400	-218.868631874824	6	4	1
76500	-212.593544594896	4	2	2
76600	-227.751743381698	8	2	2
76700	-219.425934284752	4	1	3
76800	-226.159811010068	5	2	5
76900	-220.508685080102	5	2	2
77000	-224.210221305358	5	2	4
77100	-214.015883314884	5	3	1
77200	-219.257705813087	5	5	2
77300	-221.0917657857	7	4	3
77400	-212.286940668305	4	1	1
77500	-215.011596380297	4	2	3
77600	-218.482241923346	4	1	2
77700	-211.339395809989	4	2	0
77800	-223.506060374213	7	6	3
77900	-221.521530457174	6	3	1
78000	-219.634737975283	6	1	1
78100	-221.20138794291	5	4	0
78200	-223.95794304915	6	2	2
78300	-214.33634478936	5	1	1
78400	-211.736268765953	4	1	2
78500	-216.3608525847	6	3	1
78600	-233.095330564238	8	4	3
78700	-236.402840439239	5	5	6
78800	-224.305190013536	6	4	3
78900	-219.259081729468	5	3	1
79000	-225.205770782091	8	1	3
79100	-222.118126951725	7	3	2
79200	-222.931696708027	6	3	0
79300	-218.221184012234	5	2	2
79400	-229.538377904112	6	9	3
79500	-216.067848144414	7	2	1
79600	-228.156246831434	8	2	1
79700	-220.644771890378	6	3	2
79800	-239.254490552335	7	3	1
79900	-220.035254265196	5	2	1
80000	-223.035922242479	6	3	1
80100	-222.828885668994	4	4	2
80200	-221.458269870466	3	2	1
80300	-223.768638746915	5	1	2
80400	-224.944234085945	7	2	1
80500	-222.50658152376	5	1	1
80600	-218.172663257281	4	1	0
80700	-231.220521914828	8	7	1
80800	-236.420224243567	7	4	3
80900	-224.26075057278	4	1	5
81000	-221.084583757826	4	2	2
81100	-222.256057957963	4	1	4
81200	-208.684285829215	4	2	0
81300	-214.604281374605	4	1	2
81400	-223.450217239882	6	3	4
81500	-231.712233723509	8	4	3
81600	-217.183019641407	4	6	2
81700	-216.448233089682	5	2	2
81800	-222.272433947895	5	2	5
81900	-220.681311811882	5	2	4
82000	-222.325581397477	5	2	3
