"Iteration"	"speciation"	"extinction"
2	0.177949190223722	0.0102160225916226
3	0.185194957584962	0.0106320004500384
4	0.205076710447139	0.0214071155541023
5	0.248610334250642	0.0914152030138014
6	0.248610334250642	0.0914152030138014
7	0.224562354848514	0.0825726465458917
8	0.224562354848514	0.0825726465458917
9	0.154948372196867	0.0129586638942449
10	0.154149810922535	0.0121601026199124
11	0.154149810922535	0.0121601026199124
12	0.160090243428771	0.0126287134372088
13	0.189886436962974	0.0391426746269733
14	0.182028135461853	0.0375227856886232
15	0.182028135461853	0.0375227856886232
16	0.150643604544063	0.0061382547708336
17	0.185135797113757	0.0237005622160199
18	0.20681336632826	0.0264756634437134
19	0.181828567197639	0.0232771799765415
20	0.199642584689892	0.00226069596936834
21	0.199642584689892	0.00226069596936834
22	0.209797161754967	0.0124152730344429
23	0.205331364012652	0.0319205695884485
24	0.187950117692344	0.0145393232681401
25	0.187950117692344	0.0145393232681401
26	0.187950117692344	0.0145393232681401
27	0.187950117692344	0.0145393232681401
28	0.155965931840536	0.0120651113693803
29	0.155965931840536	0.0120651113693803
30	0.170225563648706	0.0263247431775496
31	0.214277736209847	0.033137245978118
32	0.217394823995728	0.0362543337639989
33	0.225794371074123	0.0376551030079463
34	0.225794371074123	0.0376551030079463
35	0.195791539432502	0.0076522713663253
36	0.172855111167102	0.00456411173181616
37	0.231831602354283	0.0635406029189974
38	0.187062397110447	0.0187713976751607
39	0.187062397110447	0.0187713976751607
40	0.189286577298384	0.0209955778630985
41	0.184894819957045	0.0166038205217597
42	0.20772146384698	0.0186536859444397
43	0.201340986678795	0.0326864940828951
44	0.201340986678795	0.0326864940828951
45	0.181238128542438	0.00996603982291153
46	0.181238128542438	0.00996603982291153
47	0.181238128542438	0.00996603982291153
48	0.221269131735998	0.0121672906037852
49	0.235299711297042	0.0171747723382492
50	0.20024698974745	0.0153617337816776
51	0.215243883928574	0.0303586279628013
52	0.220667218261361	0.0311235509251727
53	0.246530511230422	0.0569868438942335
54	0.235604731445386	0.0544612915643207
55	0.189096384365633	0.00795294448456715
56	0.189096384365633	0.00795294448456715
57	0.184431982369727	0.00328854248866125
58	0.184431982369727	0.00328854248866125
59	0.184431982369727	0.00328854248866125
60	0.18402929161812	0.00288585173705407
61	0.192271513840317	0.00301510198362065
62	0.192671371884407	0.00341496002771065
63	0.196727834904911	0.00747142304821398
64	0.236809118264477	0.0475527064077808
65	0.170761724218562	0.0342899893254227
66	0.146297980163098	0.0242582340654631
67	0.165986823587947	0.0275229173628386
68	0.202267520978892	0.0335387601542879
69	0.225890211345144	0.0587713459360084
70	0.225890211345144	0.0587713459360084
71	0.225890211345144	0.0587713459360084
72	0.190807540551487	0.0236886751423521
73	0.190807540551487	0.0236886751423521
74	0.206501407234007	0.025637062027352
75	0.191040130803805	0.0101757855971499
76	0.208849782566702	0.0111244197775005
77	0.208000040847041	0.0110791581378867
78	0.169474184827498	0.00723464356789575
79	0.16111217514313	0.0068776797055867
80	0.168690993488359	0.0114261898356751
81	0.168690993488359	0.0114261898356751
82	0.181875037330592	0.0246102336779079
83	0.181875037330592	0.0246102336779079
84	0.162532648351304	0.00526784469862036
85	0.166879935181096	0.00961513152841224
86	0.164352332897248	0.00708752924456364
87	0.169802736452182	0.0125379327994981
88	0.16990063174894	0.0125451612145271
89	0.182723123099015	0.0253676525646016
90	0.194177948598001	0.0269579386133409
91	0.194177948598001	0.0269579386133409
92	0.180205367277626	0.0377329841210837
93	0.207067632010299	0.0645952488537564
94	0.207067632010299	0.0645952488537564
95	0.194881654843054	0.0607938037896372
96	0.194881654843054	0.0607938037896372
97	0.221443526007492	0.0690798437719894
98	0.221443526007492	0.0690798437719894
99	0.185536074119717	0.0331723918842142
100	0.19093980821965	0.0341385370721598
101	0.185379208272778	0.0285779371252872
102	0.172315120315762	0.0167380898254535
