Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
17300	-225.098676626665	6	3	1
17400	-217.523597541	5	2	0
17500	-216.356400402	6	3	1
17600	-223.245117405165	5	2	2
17700	-227.593248520317	5	3	1
17800	-214.306448862018	4	3	3
17900	-219.149188462503	5	3	3
18000	-223.928551884723	6	4	2
18100	-225.034969725986	4	1	5
18200	-228.98043063181	5	2	5
18300	-216.340465164577	4	3	2
18400	-220.282431076672	6	3	1
18500	-226.597731788869	8	3	1
18600	-216.517769036362	4	5	1
18700	-215.573503777762	5	3	1
18800	-218.104477686533	5	6	2
18900	-219.115337636066	5	3	3
19000	-225.775718982883	5	4	2
19100	-213.681208166322	5	1	2
19200	-220.851867873581	5	3	3
19300	-215.567810379325	4	1	3
19400	-226.212275807354	9	3	1
19500	-213.294284871985	4	3	2
19600	-221.666903589647	5	1	3
19700	-216.911810867301	6	5	2
19800	-219.467994420279	5	3	2
19900	-222.353970007353	6	1	0
20000	-222.360800717155	5	1	1
20100	-217.431583264259	6	3	1
20200	-215.3462378621	4	3	3
20300	-215.549561698007	5	3	0
20400	-218.272678064331	6	4	2
20500	-232.059428752693	9	1	2
20600	-216.179203695392	6	4	0
20700	-212.564633139232	4	3	1
20800	-216.759395875693	6	3	2
20900	-215.092113900617	5	7	0
21000	-228.016515593177	5	5	0
21100	-214.968564137566	4	3	2
21200	-236.439977593944	6	8	5
21300	-216.008357534917	4	3	3
21400	-220.661831113299	4	6	4
21500	-225.543891932504	3	2	6
21600	-219.789003826406	2	4	4
21700	-215.922931388615	3	3	4
21800	-216.108017624487	3	6	4
21900	-225.717378249519	2	4	6
22000	-227.756813072598	2	3	3
22100	-220.305534362172	2	2	2
22200	-226.23683229473	2	2	6
22300	-224.935561565052	2	2	3
22400	-224.150605459283	5	4	4
22500	-219.687457970889	3	4	5
22600	-229.085439602276	3	4	3
22700	-222.539946136197	2	2	4
22800	-230.955649119026	7	1	2
22900	-219.051135793775	6	2	0
23000	-222.050853403835	7	1	2
23100	-215.356643423722	5	4	1
23200	-216.464831190382	5	4	2
23300	-234.560187745365	9	2	2
23400	-225.49131541956	7	3	2
23500	-213.899072566844	4	2	1
23600	-224.902013787905	7	3	4
23700	-215.602120431877	5	3	0
23800	-217.674606399954	5	2	2
23900	-224.377691150161	8	2	1
24000	-225.966706839591	3	3	5
24100	-228.903249222306	3	4	3
24200	-224.328015915331	4	3	4
24300	-217.607115300305	3	5	3
24400	-227.73994926261	4	5	1
24500	-221.339928652182	6	1	2
24600	-228.276061528122	5	4	5
24700	-220.654329588439	6	3	3
24800	-219.065010919028	5	4	2
24900	-220.606429188108	4	4	1
25000	-221.400955011223	5	1	1
25100	-216.434929799783	4	4	1
25200	-223.128087170128	7	3	2
25300	-213.236079539532	4	2	2
25400	-222.635457613704	7	3	1
25500	-217.178763847433	4	3	2
25600	-228.879062005461	7	3	2
25700	-216.172223610697	5	2	2
25800	-217.842593359956	5	3	3
25900	-218.909876439021	5	1	3
26000	-219.259565222566	7	4	1
26100	-214.921287171439	5	2	1
26200	-222.742395619616	7	5	2
26300	-231.400339293913	7	5	2
26400	-229.123520724159	8	4	2
26500	-227.572238877435	6	4	4
26600	-215.355304103948	4	2	1
26700	-221.547830392338	5	4	2
26800	-225.036744493156	7	3	2
26900	-225.839581220875	6	3	0
27000	-219.746016085395	6	1	2
27100	-223.967719574439	7	3	2
27200	-232.067046202852	7	1	0
27300	-216.906370561976	4	2	2
27400	-222.494753746118	4	2	2
27500	-225.938352107971	6	1	2
27600	-219.166970990013	6	1	2
27700	-223.725245242074	5	2	4
27800	-214.547728382157	5	4	2
27900	-226.402528713359	5	2	2
28000	-216.847108164047	7	2	1
28100	-212.187601914521	5	3	1
28200	-220.587687124436	6	4	2
28300	-225.025997172054	5	1	3
28400	-217.781483008767	5	2	0
28500	-215.310106392125	5	2	3
28600	-225.388399083186	7	5	2
28700	-220.928134466698	4	1	2
28800	-217.564525092665	4	4	1
28900	-220.758221726191	6	3	3
29000	-215.134272595153	4	3	1
29100	-214.62613857436	5	2	1
29200	-227.562973078583	7	5	0
29300	-213.556173048365	3	3	6
29400	-217.12034329875	4	1	4
29500	-222.504494525152	5	1	2
29600	-217.656455867408	3	4	0
29700	-219.857951633416	5	4	2
29800	-221.192255411962	3	6	1
29900	-219.437869863758	3	1	3
30000	-225.43765266909	5	2	3
30100	-219.02475429251	4	1	3
30200	-215.555541332782	5	3	0
30300	-221.229111669966	6	2	0
30400	-220.398217999349	5	2	0
30500	-222.233654180534	6	3	2
30600	-217.449768368295	6	3	1
30700	-223.808538321613	7	3	0
30800	-227.176395434126	3	3	1
30900	-218.187723713564	5	2	2
31000	-215.200303825228	6	2	1
31100	-217.865458154439	4	4	2
31200	-222.019134578277	5	4	1
31300	-245.041868701458	10	4	1
31400	-219.335674086243	8	4	2
31500	-222.748184784203	6	6	3
31600	-214.543827162432	4	3	2
31700	-216.848618539873	6	2	2
31800	-222.360227593925	2	2	3
31900	-224.80881955751	2	2	5
32000	-217.819090097844	2	2	3
32100	-235.293167389113	8	1	0
32200	-223.330263161916	5	2	1
32300	-226.444906473041	7	4	3
32400	-222.808821794845	5	2	2
32500	-221.202488713496	5	1	2
32600	-227.072809632426	5	6	4
32700	-214.838163110077	4	4	1
32800	-214.346363727918	4	1	0
32900	-217.959620571678	6	2	2
33000	-223.757444305505	5	2	4
33100	-218.625802538731	4	5	2
33200	-218.971940453124	6	4	1
33300	-231.336109228282	5	8	4
33400	-213.05709568988	4	4	2
33500	-217.409005605835	4	2	3
33600	-215.117592466932	4	1	2
33700	-219.538361854878	4	3	1
33800	-220.055509254741	4	3	2
33900	-221.129288582049	4	5	3
34000	-221.364817934246	4	3	2
34100	-212.513178356669	4	4	1
34200	-222.311797815629	5	5	2
34300	-223.71033210354	3	3	1
34400	-222.842818904675	5	2	1
34500	-223.416828353386	2	2	4
34600	-222.959363585267	2	1	4
34700	-219.904059431822	6	5	2
34800	-212.22377927514	5	3	1
34900	-233.395361329136	8	4	1
35000	-231.846142388024	6	4	2
35100	-219.51171972488	5	5	1
35200	-222.7907482013	5	5	1
35300	-221.199392478632	5	4	2
35400	-215.0575483612	4	3	1
35500	-214.356270996411	5	3	1
35600	-222.3022961873	8	2	1
35700	-219.307833975225	5	3	0
35800	-216.343899979149	4	5	1
35900	-221.939841667716	5	4	2
36000	-225.014121247927	6	5	1
36100	-234.609606042169	8	7	2
36200	-226.429773718248	5	1	1
36300	-221.205430655274	4	2	1
36400	-228.647103748116	4	3	4
36500	-222.184467753055	4	2	3
36600	-231.507691486081	7	2	4
36700	-222.470133292838	5	4	2
36800	-221.13790269048	4	3	1
36900	-226.459277739947	5	2	1
37000	-225.882583647319	5	1	1
37100	-222.838394053799	4	1	1
37200	-219.658576531566	5	4	2
37300	-218.532749996925	3	3	5
37400	-222.033679460112	4	1	4
37500	-224.873863372822	3	3	4
37600	-219.644444366914	5	1	0
37700	-219.843580577708	4	2	2
37800	-229.441585532946	6	4	1
37900	-225.901144767398	5	3	2
38000	-221.813407112522	4	1	3
38100	-213.834379908236	4	2	0
38200	-223.653360682825	6	2	4
38300	-219.280235185044	4	4	1
38400	-220.626270764032	4	3	4
38500	-225.003353584512	5	5	5
38600	-221.812387513412	4	3	2
38700	-219.875387607359	4	5	1
38800	-220.936773677545	4	3	3
38900	-233.77861353349	6	2	2
39000	-225.37740834597	6	2	3
39100	-217.988840472935	4	3	2
39200	-220.939516301463	5	4	1
39300	-230.613123362735	5	2	4
39400	-219.136127308716	5	3	3
39500	-228.123668526111	5	2	2
39600	-227.851475906039	4	4	1
39700	-220.921641535612	4	4	4
39800	-225.77755178575	6	4	1
39900	-214.396089928572	4	3	0
40000	-225.504012935854	4	5	4
40100	-230.783780532853	6	3	1
40200	-237.284306275961	7	7	2
40300	-219.000115732831	4	2	2
40400	-221.232181759726	4	3	1
40500	-232.267642708408	7	2	2
40600	-223.988741339826	6	2	2
40700	-221.320287495268	6	2	2
40800	-221.478463600377	7	5	0
40900	-218.872299265133	4	3	0
41000	-216.795041737672	5	3	2
41100	-224.772199660487	6	1	4
41200	-223.938616447039	6	3	1
41300	-233.674587239103	8	4	1
41400	-232.677164463778	8	2	3
41500	-216.56373496939	4	5	1
41600	-217.59952850695	5	3	1
41700	-221.180808062295	5	1	3
41800	-218.008899721655	5	1	2
41900	-219.056241944425	4	3	1
42000	-238.112568499935	5	4	2
42100	-220.699297550076	5	3	0
42200	-215.18645299451	6	4	2
42300	-229.67983650619	7	1	2
42400	-223.198288914037	7	1	1
42500	-215.09355326097	4	1	2
42600	-216.454237420441	5	6	2
42700	-228.212367809517	8	2	2
42800	-228.378177678551	7	4	3
42900	-216.147761929716	3	3	5
43000	-221.245585291901	6	4	1
43100	-216.517472397287	4	3	1
43200	-217.889848380105	6	2	1
43300	-221.676256595165	4	7	0
43400	-221.565640760632	5	5	3
43500	-222.067507950237	3	4	4
43600	-219.607343028699	5	2	1
43700	-221.999022447713	5	5	3
43800	-222.997661515494	5	2	2
43900	-220.817039406962	4	2	2
44000	-224.922183274634	4	4	3
44100	-216.282150245931	2	4	3
44200	-224.045310534165	2	4	3
44300	-220.476939331401	4	4	2
44400	-224.101882201174	5	3	2
44500	-222.182571842942	5	3	3
44600	-229.739046517768	6	3	3
44700	-221.730851459852	4	3	2
44800	-227.063223568937	6	1	1
44900	-238.064989359305	8	3	2
45000	-227.894782247289	6	3	2
45100	-214.758440671889	6	2	2
45200	-216.924509967453	6	3	2
45300	-225.746267969058	5	4	3
45400	-225.377152739634	7	3	0
45500	-209.291163891085	4	2	0
45600	-225.055581231421	9	1	1
45700	-222.288598334625	7	3	2
45800	-236.177942886984	9	7	2
45900	-214.671664084942	5	1	1
46000	-210.075653822986	4	4	1
46100	-217.002426802494	6	4	1
46200	-221.707329608949	5	1	2
46300	-221.878219910579	4	4	2
46400	-223.391727847647	5	2	1
46500	-226.183687308608	8	1	1
46600	-223.727554747213	4	7	2
46700	-214.272628436703	5	3	1
46800	-224.709338678342	9	2	2
46900	-215.221660568077	4	1	2
47000	-226.954946156322	5	5	4
47100	-222.348017051944	6	4	1
47200	-230.278217706608	8	2	2
47300	-216.357829244251	6	4	1
47400	-228.99755374514	7	4	0
47500	-216.48235650469	5	1	2
47600	-218.283136749994	4	3	1
47700	-225.916903119818	6	4	2
47800	-216.305488477397	5	3	0
47900	-217.759113137013	6	2	1
48000	-217.060862971049	5	4	2
48100	-217.173542779054	4	4	1
48200	-213.575878594753	4	2	2
48300	-218.219286637795	5	2	4
48400	-218.939184869334	6	5	1
48500	-215.686252239639	4	3	3
48600	-228.408009777595	7	3	2
48700	-216.854425375753	6	1	0
48800	-216.789084033459	4	3	2
48900	-228.047927261205	7	4	2
49000	-229.540014772335	6	2	4
49100	-222.045943645806	5	4	2
49200	-220.273057604749	6	2	2
49300	-217.648173844574	4	3	4
49400	-214.334883880226	4	4	2
49500	-217.189105849642	4	3	1
49600	-211.564225173401	4	6	0
49700	-218.257284730448	6	1	3
49800	-216.194965587283	6	3	3
49900	-221.609487376201	5	1	2
50000	-218.092159141351	5	5	4
50100	-222.547096271636	5	1	2
50200	-216.702921898199	5	3	0
50300	-231.952910205684	8	2	1
50400	-216.654948814493	5	1	3
50500	-227.612244659427	8	2	1
50600	-217.137791206533	5	1	3
50700	-218.808098661172	6	6	0
50800	-214.379282664811	4	3	3
50900	-223.80057003198	6	2	2
51000	-221.805008339544	6	1	2
51100	-221.169782258242	5	2	1
51200	-237.423093824807	9	6	3
51300	-220.168796216918	6	4	2
51400	-219.185687517293	4	4	4
51500	-225.444906127892	7	5	3
51600	-218.459578505089	6	3	0
51700	-223.292564549897	7	1	3
51800	-213.775067263449	4	2	3
51900	-215.195492758848	4	3	2
52000	-213.082001533944	5	2	1
52100	-215.678534616931	5	3	2
52200	-214.004009361133	4	3	1
52300	-211.466441471099	4	4	1
52400	-222.801169976522	7	2	1
52500	-217.55043126515	4	4	1
52600	-218.506408880065	4	3	5
52700	-216.937202185817	4	3	4
52800	-226.627400175821	5	1	3
52900	-224.861268117566	6	4	2
53000	-213.093673982936	4	2	4
53100	-219.353114125061	5	3	1
53200	-218.169480073424	5	2	0
53300	-211.435874476186	4	2	2
53400	-223.019958768896	7	4	1
53500	-227.649481183855	5	3	2
53600	-229.22023469324	5	2	1
53700	-224.649501267885	6	2	2
53800	-230.87303300489	3	5	4
53900	-232.380944795524	7	1	2
54000	-224.096771400419	4	2	2
54100	-215.545907968162	4	4	0
54200	-220.32845907243	3	1	5
54300	-218.714645310655	3	2	4
54400	-223.924731623112	2	1	3
54500	-228.271578157361	2	2	2
54600	-225.25536390092	2	1	4
54700	-228.473046313636	3	2	5
54800	-229.248484215718	4	5	4
54900	-213.167256445683	3	5	0
55000	-225.197698792805	5	2	1
55100	-226.027587536107	4	3	2
55200	-222.913027665612	4	2	1
55300	-231.609881357244	7	3	0
55400	-219.038903671656	7	5	2
55500	-225.538623181023	7	2	0
55600	-217.885266410555	4	2	2
55700	-214.093629425123	6	3	2
55800	-213.23129065966	4	4	1
55900	-235.555231622589	8	4	3
56000	-221.678086286287	3	2	7
56100	-222.163404401898	6	3	1
56200	-213.164582476143	4	4	1
56300	-217.409817730906	6	2	0
56400	-217.391206304403	5	4	0
56500	-231.804951814972	6	5	0
56600	-219.129471347241	6	3	2
56700	-213.129742067232	5	2	1
56800	-218.67664918395	7	1	1
56900	-224.206196728348	7	1	2
57000	-221.024200198464	4	1	0
57100	-220.378468488084	6	3	1
57200	-217.761258250701	5	3	3
57300	-221.826530606423	4	5	4
57400	-218.050229164394	4	1	3
57500	-225.165206107634	5	4	7
57600	-221.96672558967	4	3	3
57700	-213.760548525191	4	4	0
57800	-223.733849245285	4	3	1
57900	-226.831068669788	3	3	3
58000	-223.398613996885	5	2	2
58100	-219.810146707479	5	2	2
58200	-226.6490524405	3	3	2
58300	-228.199960961575	7	2	1
58400	-227.867815290409	4	7	0
58500	-229.897376956739	4	3	3
58600	-241.236508740206	7	3	3
58700	-228.693336460896	6	5	0
58800	-224.102605599074	6	5	1
58900	-222.326437373455	3	4	0
59000	-217.874059176757	4	4	1
59100	-219.275689095493	4	2	2
59200	-223.744360775737	4	2	1
59300	-223.407498458828	4	5	1
59400	-229.432524241202	7	5	2
59500	-221.328780790974	7	2	2
59600	-223.388849397353	7	1	2
59700	-231.27677708929	8	3	3
59800	-229.221005200198	6	4	4
59900	-214.671144785855	5	3	2
60000	-219.593815150845	6	2	1
60100	-219.833108291442	5	4	1
60200	-217.340767724281	4	4	3
60300	-212.983414219527	4	4	1
60400	-222.253795065587	5	2	1
60500	-216.188928082911	6	2	1
60600	-218.880242478652	6	1	0
60700	-216.372330493121	4	2	4
60800	-225.561699339904	6	4	2
60900	-230.050002509764	5	5	4
61000	-224.738807216022	3	4	3
61100	-226.627705036475	6	1	2
61200	-221.116116456767	5	1	2
61300	-214.872050117531	4	3	2
61400	-221.788494676413	5	5	2
61500	-229.023970800158	7	2	3
61600	-221.070053257791	6	1	2
61700	-216.588046087162	5	3	2
61800	-220.29145338173	7	4	1
61900	-215.06252077287	4	2	1
62000	-223.323935610041	6	3	1
62100	-215.079923826158	4	3	1
62200	-216.889740545871	4	5	3
62300	-227.800581009161	5	5	1
62400	-223.837367073541	7	2	1
62500	-220.938772385452	6	4	3
62600	-226.299786453381	7	4	1
62700	-219.798260619723	7	3	3
62800	-214.291457785263	4	3	1
62900	-210.885642380401	4	2	1
63000	-220.287692182566	7	3	1
63100	-221.404128200791	6	4	2
63200	-221.506616244016	5	4	2
63300	-216.242615870562	5	2	2
63400	-211.709682610227	4	3	1
63500	-233.998642626591	4	3	3
63600	-222.036808480403	5	4	0
63700	-223.421128717729	5	2	3
63800	-225.762480314254	5	5	1
63900	-224.392685640352	5	5	0
64000	-216.936932006643	5	4	1
64100	-232.249262349466	7	3	2
64200	-226.051236009545	5	1	0
64300	-222.128718214252	6	3	0
64400	-224.68623185213	6	1	5
64500	-217.365916747135	6	2	2
64600	-217.928919924356	5	3	2
64700	-222.501846841686	5	2	2
64800	-215.331956125045	5	2	1
64900	-213.197356242404	5	2	1
65000	-223.926869668739	6	1	2
65100	-212.651323234547	4	3	0
65200	-216.350896180216	4	2	4
65300	-226.858308913752	3	6	3
65400	-216.231612888401	5	3	1
65500	-214.732997778942	4	5	2
65600	-222.25045603055	5	1	2
65700	-220.669692715644	6	2	2
65800	-223.548147983634	7	5	1
65900	-227.228111286996	6	2	2
66000	-230.745315691883	5	3	5
66100	-226.538927763909	6	2	5
66200	-218.0175133905	3	1	3
66300	-222.398880047053	4	5	2
66400	-222.147712681255	6	1	2
66500	-226.030730185107	5	1	5
66600	-224.054463090474	6	2	1
66700	-214.292161702737	4	4	5
66800	-217.316684908973	5	6	1
66900	-226.838934049559	8	4	1
67000	-222.582422721943	7	3	1
67100	-221.280317629193	7	3	4
67200	-211.887765184575	5	4	1
67300	-224.112680414868	5	1	1
67400	-228.410259216972	6	2	1
67500	-229.536087686359	6	2	3
67600	-226.164677872754	5	5	0
67700	-219.27374598429	2	1	3
67800	-218.995625010658	3	5	4
67900	-230.554589202698	7	1	4
68000	-219.204544191863	6	1	1
68100	-226.897844197646	5	5	3
68200	-222.437013413926	6	2	0
68300	-223.531091881545	4	3	2
68400	-216.077709440111	6	2	1
68500	-228.003788295395	8	3	2
68600	-219.495480230543	4	5	1
68700	-231.258370825161	6	4	2
68800	-219.785363758553	4	4	2
68900	-228.793770523207	7	2	2
69000	-220.142529947222	5	2	2
69100	-219.578971933474	5	3	0
69200	-219.618205904537	6	1	2
69300	-213.711922685424	4	4	0
69400	-223.205777187761	6	5	0
69500	-225.563351426269	4	1	1
69600	-218.872166037213	5	4	2
69700	-223.858682302958	5	8	2
69800	-221.797971627942	6	1	2
69900	-229.454271674578	6	2	2
70000	-222.358487420319	8	2	1
70100	-223.8650929038	8	5	1
70200	-218.124813377399	4	5	2
70300	-226.048171708052	6	4	1
70400	-224.239597591006	6	2	3
70500	-223.405862670934	5	4	3
70600	-220.006946652823	5	3	2
70700	-223.177038104812	4	1	3
70800	-230.893622391895	8	1	1
70900	-219.43146230728	3	4	2
71000	-214.570851765038	4	3	1
71100	-222.533344899322	4	3	0
71200	-237.665678953312	4	5	1
71300	-221.285932921022	3	3	1
71400	-216.585388290489	5	2	0
71500	-214.684563075269	6	3	1
71600	-216.670347703364	4	2	3
71700	-224.893762469684	5	4	3
71800	-215.922773924964	5	3	1
71900	-224.041085470324	6	2	0
72000	-228.4616939114	9	5	0
72100	-218.305362951672	6	5	1
72200	-218.8478659979	4	4	3
72300	-216.774190689026	5	2	2
72400	-217.739548678404	4	3	3
72500	-217.337349886114	5	3	0
72600	-239.54384390918	9	2	3
72700	-224.524493375308	4	5	5
72800	-216.967261174093	3	1	2
72900	-225.797720824365	6	2	2
73000	-221.674260803055	3	4	4
73100	-225.506459575557	8	3	0
73200	-214.390934683938	5	2	2
73300	-219.21560173929	6	3	2
73400	-218.08392758335	6	3	2
73500	-212.972426822218	5	2	1
73600	-219.959834923219	5	3	4
73700	-215.685967997167	5	4	1
73800	-232.866365183339	7	3	3
73900	-225.048945119631	4	2	4
74000	-219.886047240362	4	4	4
74100	-227.524849830784	9	4	2
74200	-218.882870759871	5	7	1
74300	-218.608157818379	5	3	3
74400	-224.328385497418	6	1	1
74500	-227.571598565559	5	1	1
74600	-227.875426621508	8	4	1
74700	-218.642403887307	5	6	1
74800	-218.22374118632	4	2	0
74900	-215.800521490941	4	3	2
75000	-211.177742922418	4	2	1
75100	-218.881681464306	4	4	2
75200	-224.17557253476	6	1	3
75300	-218.829885752171	5	4	2
75400	-211.657710598059	5	5	0
75500	-214.132943905948	5	2	0
75600	-216.486278531104	6	2	0
75700	-220.303641308626	5	4	1
75800	-222.790274661983	7	2	3
75900	-219.83133668198	5	3	3
76000	-231.145043642967	7	2	1
76100	-220.639365602227	3	3	1
76200	-224.561854019993	6	3	2
76300	-224.156162766948	6	4	0
76400	-217.087171509394	3	2	2
76500	-219.754917723308	6	2	3
76600	-214.23698333946	5	3	1
76700	-221.615802202319	7	3	1
76800	-226.484558054359	7	5	0
76900	-218.096591166194	5	1	0
77000	-225.607464362221	7	5	2
77100	-230.188659349821	9	4	2
77200	-213.305945315606	5	1	1
77300	-217.228121731493	5	4	1
77400	-216.093460789213	6	2	2
77500	-212.796121088149	5	3	1
77600	-221.50749968078	5	3	1
77700	-220.233929715883	6	2	0
77800	-217.616099677855	6	1	0
77900	-224.584484727443	6	2	2
78000	-217.220739053317	5	4	1
78100	-219.025899079129	5	4	1
78200	-212.961980880593	5	3	0
78300	-223.332372382361	6	2	2
78400	-226.014486667547	7	3	3
78500	-214.770502863434	5	5	1
78600	-218.020505948382	5	2	3
78700	-222.32876989603	7	4	1
78800	-218.711309131665	4	3	0
78900	-217.990555055186	6	5	0
79000	-215.409791149917	4	3	1
79100	-219.14844605553	6	3	2
79200	-221.319690359733	4	2	1
79300	-228.483094483828	3	4	5
79400	-222.662071425279	5	1	2
79500	-217.685600830523	4	2	2
79600	-220.340113010507	3	1	1
79700	-218.437416595981	4	3	1
79800	-226.203955517817	6	3	2
79900	-221.078274713332	4	5	1
80000	-230.937895083685	9	1	3
80100	-225.772797506211	6	3	2
80200	-227.662145046961	6	3	3
80300	-220.262656539462	3	4	6
80400	-229.905744311907	7	1	5
80500	-215.9360401195	4	3	1
80600	-217.349710571948	5	1	1
80700	-214.52112036766	5	2	1
80800	-216.998661422994	4	3	0
80900	-223.309934984674	7	5	1
81000	-219.022353678708	7	4	0
81100	-218.302225299833	4	4	2
81200	-228.77527628729	8	1	2
81300	-221.739231800744	6	2	2
81400	-221.069229192113	5	2	4
81500	-228.057931052817	6	3	3
81600	-215.285029854584	4	4	1
81700	-222.965887815009	4	5	2
81800	-235.157498004307	6	6	3
81900	-229.811224217679	6	3	3
82000	-220.408797754064	4	3	0
