"Iteration"	"speciation"	"extinction"
2	0.210919364847283	0.0210664665069639
3	0.215930743044356	0.0566739468649373
4	0.189103796283322	0.0402657885217443
5	0.189103796283322	0.0402657885217443
6	0.189103796283322	0.0402657885217443
7	0.207127930976667	0.0441036596280563
8	0.207127930976667	0.0441036596280563
9	0.176758265126338	0.013733993777727
10	0.176758265126338	0.013733993777727
11	0.183139904373957	0.0152463217089752
12	0.170554668173728	0.00266108550874575
13	0.170554668173728	0.00266108550874575
14	0.194766852942403	0.00191045596337477
15	0.215253113120507	0.0223967161414787
16	0.198530863781271	0.00567446680224304
17	0.196311491806866	0.00345509482783784
18	0.202736344501684	0.00987994752265605
19	0.230115173884891	0.0372587769058624
20	0.207759252542109	0.0149028555630805
21	0.19568481027233	0.00282841329330166
22	0.19643791604632	0.00283929862660603
23	0.19643791604632	0.00283929862660603
24	0.208175335359182	0.008236777961354
25	0.208175335359182	0.008236777961354
26	0.1892974265265	0.0406977528115456
27	0.182806279585302	0.0342066058703478
28	0.179425548134912	0.0308258744199573
29	0.179425548134912	0.0308258744199573
30	0.221583651617556	0.0380687694103764
31	0.182979587521012	0.0314364695828998
32	0.182979587521012	0.0314364695828998
33	0.181718473320938	0.0301753553828262
34	0.211244662146988	0.0350783419897682
35	0.19425941448828	0.0180930943310599
36	0.19425941448828	0.0180930943310599
37	0.19425941448828	0.0180930943310599
38	0.19425941448828	0.0180930943310599
39	0.19425941448828	0.0180930943310599
40	0.199079048837478	0.018541989429148
41	0.199079048837478	0.018541989429148
42	0.194293012612853	0.0180962236210294
43	0.168962386014849	0.0157369587292361
44	0.167599685392074	0.0143742581064612
45	0.257542834093341	0.104317406807728
46	0.257542834093341	0.104317406807728
47	0.236985217136719	0.0959905694542019
48	0.162048343185062	0.019923992507646
49	0.163820651869453	0.021696301192037
50	0.168663604674037	0.0265392539966216
51	0.19280547050834	0.0239139922168247
52	0.19280547050834	0.0239139922168247
53	0.173460828453207	0.00456935016169186
54	0.16935727298257	0.00446125323848174
55	0.152228580922226	0.00713036725124502
56	0.157358996382212	0.0122607827112318
57	0.169345799114042	0.0242475854430612
58	0.197555733494651	0.0282867927798568
59	0.177064937243702	0.00779599652890851
60	0.165072586685104	0.00726798502768392
61	0.185554715151032	0.00962889590455781
62	0.198783276729445	0.0228574574829701
63	0.204315071974174	0.0234935410443804
64	0.202974935894814	0.0221534049650206
65	0.202974935894814	0.0221534049650206
66	0.230857009738595	0.0672008916090567
67	0.189132487718084	0.025476369588546
68	0.189132487718084	0.025476369588546
69	0.193357410467821	0.0118232870101912
70	0.242180109292507	0.0613787299758858
