"Iteration"	"speciation"	"extinction"
2	0.19101522817825	0.00829176782055153
3	0.19101522817825	0.00829176782055153
4	0.184472027016145	0.00422917827182088
5	0.169203437621585	0.00406469320796293
6	0.205760453591293	0.0284990852826772
7	0.213013245255245	0.0295036414282377
8	0.213013245255245	0.0295036414282377
9	0.240668618945185	0.0571590151181782
10	0.203024594128709	0.0195149903017021
11	0.19072234243968	0.0111540701983087
12	0.19072234243968	0.0111540701983087
13	0.187931912687297	0.00836364044592597
14	0.187931912687297	0.00836364044592597
15	0.197940290786139	0.0183720185447686
16	0.197940290786139	0.0183720185447686
17	0.17107091402746	0.0158781114875632
18	0.214942835089678	0.0597500325497819
19	0.163271171570209	0.0453862898555835
20	0.163271171570209	0.0453862898555835
21	0.150686645845238	0.0328017641306124
22	0.150686645845238	0.0328017641306124
23	0.215366301485312	0.0468813582210795
24	0.196841932333463	0.0283569890692313
25	0.174039466405755	0.00555452314152242
26	0.173304504153288	0.00481956088905563
27	0.170824681735509	0.00233973847127646
28	0.17057918527617	0.00209424201193766
29	0.197714817354612	0.00242739274558168
30	0.225544835054877	0.0302574104458467
31	0.225544835054877	0.0302574104458467
32	0.188580690522153	0.0252985769055703
33	0.171615637984683	0.00833352436810065
34	0.222308678633233	0.0590265650166506
35	0.218940201614792	0.0827703374403049
36	0.218940201614792	0.0827703374403049
37	0.171777493415493	0.0356076292410065
38	0.171777493415493	0.0356076292410065
39	0.171777493415493	0.0356076292410065
40	0.171777493415493	0.0356076292410065
41	0.235923302586638	0.0997534384121507
42	0.183746876004085	0.0776921248470889
43	0.183746876004085	0.0776921248470889
44	0.179248728117644	0.0731939769606483
45	0.17156817313324	0.0700577183635746
46	0.17156817313324	0.0700577183635746
47	0.17156817313324	0.0700577183635746
48	0.17156817313324	0.0700577183635746
49	0.197592924516564	0.0934987456762743
50	0.151082739323081	0.0290967716452468
51	0.2272533791294	0.0550770090737592
52	0.176603646042111	0.00442727598647087
53	0.172932536926556	0.000756166870915728
54	0.172932536926556	0.000756166870915728
55	0.192892211081335	0.0212119713362216
56	0.183306364775046	0.0116261250299329
57	0.183306364775046	0.0116261250299329
58	0.189758471481913	0.00702520404318922
59	0.189758471481913	0.00702520404318922
60	0.187799232671167	0.00506596523244301
61	0.217057464719688	0.0343241972809641
62	0.198583732359141	0.0290067003839831
63	0.198583732359141	0.0290067003839831
64	0.220007311689578	0.0321359967236583
65	0.182499416279537	0.0111500735892112
66	0.182499416279537	0.0111500735892112
67	0.179482529028221	0.00813318633789523
68	0.186977210365925	0.0156278676755998
69	0.16988263370179	0.0141990743934952
70	0.16988263370179	0.0141990743934952
71	0.16988263370179	0.0141990743934952
72	0.164602604560605	0.00891904525230986
73	0.15945686861908	0.0140210182197495
74	0.173214743642111	0.015230746079286
75	0.173214743642111	0.015230746079286
76	0.173214743642111	0.015230746079286
77	0.169278000145785	0.0112940025829599
78	0.167920543846216	0.00993654628339065
79	0.224217134027766	0.0559563074690752
80	0.161470282545507	0.0402970130557281
81	0.182916952775055	0.0426457991713162
82	0.220990533430809	0.0515223863314739
83	0.194119016077525	0.0246508689781895
84	0.205676251441348	0.0362081043420128
85	0.164115903031863	0.0288916474289979
86	0.15628856308529	0.0210643074824251
87	0.198710575260037	0.0431505261816322
88	0.198710575260037	0.0431505261816322
89	0.198710575260037	0.0431505261816322
90	0.191298421071146	0.0285476220046317
91	0.191298421071146	0.0285476220046317
92	0.191298421071146	0.0285476220046317
93	0.239806402269376	0.0770556032028617
94	0.170503240115131	0.00469234901697896
95	0.193902561171807	0.00638288618434188
96	0.193902561171807	0.00638288618434188
97	0.193902561171807	0.00638288618434188
98	0.202736241040669	0.0152165660532035
99	0.202736241040669	0.0152165660532035
100	0.221867956412683	0.034348281425217
101	0.178290574937451	0.0276018896213407
102	0.195518255987725	0.0302689770484139
103	0.177955690618993	0.0163118445409161
104	0.177794015803406	0.0101733456164373
105	0.184571816533078	0.0201667488786885
106	0.174394143971998	0.00998907631760845
107	0.189924360146238	0.0255192924918486
108	0.195779847827247	0.029078576333955
109	0.195779847827247	0.029078576333955
110	0.195779847827247	0.029078576333955
111	0.194520716446981	0.0288915614375707
112	0.194520716446981	0.0288915614375707
113	0.194520716446981	0.0288915614375707
114	0.186394494075595	0.0276845987181925
115	0.192230504883953	0.028551403385067
116	0.187969588881548	0.0279185426866673
117	0.225832520474024	0.0657814742791438
118	0.225832520474024	0.0657814742791438
119	0.225832520474024	0.0657814742791438
120	0.225832520474024	0.0657814742791438
121	0.229774124202666	0.0697230780077861
122	0.229774124202666	0.0697230780077861
123	0.19211291055439	0.0582950908652885
124	0.19211291055439	0.0582950908652885
125	0.200805272156768	0.0669874524676667
126	0.200805272156768	0.0669874524676667
127	0.200805272156768	0.0669874524676667
128	0.158196571830533	0.0243787521414323
129	0.159138038808671	0.0227634761976065
130	0.188361124132542	0.0302019082866553
131	0.188361124132542	0.0302019082866553
132	0.188361124132542	0.0302019082866553
133	0.188361124132542	0.0302019082866553
134	0.188361124132542	0.0302019082866553
135	0.188361124132542	0.0302019082866553
136	0.197727379120513	0.0395681632746267
137	0.179226354390685	0.0210671385447985
138	0.175777439275748	0.0176182234298621
139	0.198092608764244	0.0198548793030132
140	0.182427341474019	0.0182847450449147
141	0.182427341474019	0.0182847450449147
142	0.176786609180183	0.020846256644176
143	0.196101611068969	0.0199397416052213
144	0.210632408897078	0.0344705394333308
145	0.214244987160929	0.0350617472258643
146	0.229816482776092	0.0376100628267209
