"Iteration"	"speciation"	"extinction"
2	0.198483031228232	0.0189609631790822
3	0.184647879870342	0.0176392995897533
4	0.180393806808653	0.0133852265280646
5	0.180393806808653	0.0133852265280646
6	0.200996994386038	0.0245163166174519
7	0.200996994386038	0.0245163166174519
8	0.159273495093965	0.0194271533582845
9	0.17931728148794	0.0218719651075759
10	0.185567819309853	0.0226343653849506
11	0.185567819309853	0.0226343653849506
12	0.180070049014427	0.017136595089524
13	0.173111774165137	0.0101783202402338
14	0.186388911769414	0.0234554578445115
15	0.186388911769414	0.0234554578445115
16	0.168845152133016	0.0059116982081128
17	0.22071778793166	0.057784334006757
18	0.173430955392561	0.0104975014676583
19	0.204641714852201	0.0183619236097976
20	0.217656484287959	0.0195297021458166
21	0.173901016286218	0.00307601941990205
22	0.173901016286218	0.00307601941990205
23	0.207002917017445	0.00366153692669647
24	0.166694981019858	0.00545640122464148
25	0.166694981019858	0.00545640122464148
26	0.170921238454961	0.00968265865974417
27	0.170921238454961	0.00968265865974417
28	0.174543188267255	0.00988784149151032
29	0.172722065041709	0.00806671826596442
30	0.172722065041709	0.00806671826596442
31	0.184250169627362	0.0259327991841723
32	0.184250169627362	0.0259327991841723
33	0.184250169627362	0.0259327991841723
34	0.160764463605103	0.00244709316191276
35	0.167437419011943	0.00912004856875271
36	0.189520260649594	0.0312028902064037
37	0.179578094079073	0.0212607236358829
38	0.194647736074622	0.0215587362824315
39	0.183491548181998	0.0163494174853215
40	0.202563483865165	0.0354213531684889
41	0.187321608106259	0.0327560758247904
42	0.187321608106259	0.0327560758247904
43	0.187321608106259	0.0327560758247904
44	0.187321608106259	0.0327560758247904
45	0.187321608106259	0.0327560758247904
46	0.187321608106259	0.0327560758247904
47	0.187321608106259	0.0327560758247904
48	0.187321608106259	0.0327560758247904
49	0.187321608106259	0.0327560758247904
50	0.159901803122159	0.0279612995027194
51	0.225453755171678	0.0394240705813185
52	0.225453755171678	0.0394240705813185
53	0.193393499929884	0.0338178398731845
54	0.180314862266591	0.0207392022098913
55	0.208305727307255	0.0239586163103765
56	0.201346298227778	0.023158166446564
57	0.201346298227778	0.023158166446564
58	0.201346298227778	0.023158166446564
59	0.201346298227778	0.023158166446564
60	0.201346298227778	0.023158166446564
61	0.186662847636723	0.0214693258977654
62	0.186662847636723	0.0214693258977654
63	0.211697200702825	0.046503678963868
64	0.203471985096649	0.0382784633576916
65	0.203471985096649	0.0382784633576916
66	0.207749960567428	0.0425564388284703
67	0.215959673862369	0.0231033036031513
68	0.215959673862369	0.0231033036031513
69	0.215959673862369	0.0231033036031513
70	0.215959673862369	0.0231033036031513
71	0.221236731490737	0.062784210190425
72	0.200308235561168	0.0418557142608562
73	0.200308235561168	0.0418557142608562
74	0.183681932153607	0.038381539558595
75	0.182094046279501	0.0367936536844895
76	0.15610454129476	0.0315422527442737
77	0.187674070447224	0.037921145115281
78	0.218155766907997	0.0641347597006472
79	0.21027531388025	0.0562543066729004
80	0.206435265164907	0.0552269902747674
81	0.206435265164907	0.0552269902747674
82	0.206435265164907	0.0552269902747674
83	0.213145974616974	0.0619376997268345
84	0.19369974665149	0.0562868558358805
85	0.206177595018359	0.0599127710180598
86	0.185619591562608	0.0539388583166181
87	0.185619591562608	0.0539388583166181
88	0.203130301857912	0.0590272636605292
89	0.167387017510015	0.0232839793126319
90	0.150949643960665	0.020997496935621
91	0.171836119530042	0.0239028612363026
92	0.153041325739158	0.00510806744541877
93	0.155010600636274	0.0070773423425351
94	0.157292826779505	0.00935956848576597
95	0.205028389375811	0.0570951310820723
96	0.205028389375811	0.0570951310820723
97	0.191960774386774	0.0534561365359973
98	0.19599503676472	0.0636288823435086
99	0.226868789512373	0.0736519034031754
100	0.197147243169964	0.0640029408248093
101	0.162982970914823	0.0137869656926594
102	0.162982970914823	0.0137869656926594
103	0.17782562413622	0.0150425272375425
